eps1	q	p	epsv
26.44206017	295.7364697	247.8682349	-0.671153067
26.48840794	296.1140227	248.0570114	-0.674429267
26.5347557	296.021591	248.0107955	-0.67676941
26.58110347	295.6810913	247.8405457	-0.678641525
26.62745123	295.4013975	247.7006988	-0.680513639
26.673799	294.9200609	247.4600305	-0.680045611
26.72014677	294.5802095	247.2901048	-0.681917725
26.76649453	294.4757939	247.237897	-0.68378984
26.8128423	294.2880591	247.1440296	-0.684257868
26.85919006	294.9567787	247.4783894	-0.685661954
26.90553783	295.0476478	247.5238239	-0.684725897
26.9518856	294.6672294	247.3336147	-0.688938155
26.99823336	294.9665835	247.4832918	-0.689874212
27.04458113	293.8512916	246.9256458	-0.691278298
27.09092889	293.8572772	246.9286386	-0.691746327
27.13727666	293.923194	246.961597	-0.692214355
27.18362443	293.3058437	246.6529219	-0.693150413
27.22997219	293.746725	246.8733625	-0.695490556
27.27631996	293.6116586	246.8058293	-0.695958584
27.32266773	293.571258	246.785629	-0.695958584
27.36901549	293.715923	246.8579615	-0.696426613
27.41536326	292.9543181	246.4771591	-0.696894642
27.46171102	293.3875	246.69375	-0.698766756
27.50805879	293.9476177	246.9738089	-0.700170842
27.55440656	293.9125777	246.9562889	-0.700170842
27.60075432	293.7442916	246.8721458	-0.702510985
27.64710209	293.3623518	246.6811759	-0.702979014
27.69344985	293.1119932	246.5559966	-0.703915071
27.73979762	292.9984073	246.4992037	-0.703447043
27.78614539	293.103206	246.551603	-0.705319157
27.83249315	293.6314041	246.8157021	-0.707191272
27.87884092	293.6876707	246.8438354	-0.707191272
27.92518868	293.498729	246.7493645	-0.709531415
27.97153645	293.5372081	246.7686041	-0.710935501
28.01788422	293.6188896	246.8094448	-0.713275644
28.06423198	293.6726697	246.8363349	-0.713743673
28.11057975	293.8066481	246.9033241	-0.713743673
28.15692751	293.2440183	246.6220092	-0.715147759
28.20327528	293.3905523	246.6952762	-0.717487902
28.24962305	293.4842131	246.7421066	-0.717487902
28.29597081	293.4119221	246.7059611	-0.715615787
28.34231858	293.3496646	246.6748323	-0.717019873
28.38866634	293.2242651	246.6121326	-0.717487902
28.43501411	292.2214734	246.1107367	-0.719360016
28.48136188	292.0636709	246.0318355	-0.719828045
28.52770964	292.6361337	246.3180669	-0.721700159
28.57405741	292.9285428	246.4642714	-0.722636217
28.62040517	293.0918138	246.5459069	-0.72497636
28.66675294	293.6406939	246.820347	-0.727316503
28.71310071	292.9855969	246.4927985	-0.727316503
28.75944847	292.4147038	246.2073519	-0.727784532
28.80579624	292.8277671	246.4138836	-0.729188618
28.852144	293.5584667	246.7792334	-0.731060732
28.89849177	292.7188062	246.3594031	-0.731996789
28.94483954	292.1314877	246.0657439	-0.733868904
28.9911873	292.7239307	246.3619654	-0.733400875
29.03753507	292.6277902	246.3138951	-0.734336933
29.08388283	292.0710243	246.0355122	-0.734804961
29.1302306	292.4405668	246.2202834	-0.734336933
29.17657837	292.528369	246.2641845	-0.736677076
29.22292613	292.5030133	246.2515067	-0.737613133
29.2692739	292.4931304	246.2465652	-0.737613133
29.31562166	293.2555936	246.6277968	-0.739485248
29.36196943	292.9712353	246.4856177	-0.739953276
29.4083172	293.0022105	246.5011053	-0.736677076
29.45466496	292.5581793	246.2790897	-0.740889334
29.50101273	292.4810071	246.2405036	-0.741357362
29.54736049	292.2924691	246.1462346	-0.742293419
29.59370826	291.763021	245.8815105	-0.742761448
29.64005603	291.4222092	245.7111046	-0.745101591
29.68640379	291.5577935	245.7788968	-0.74556962
29.73275156	291.5742271	245.7871136	-0.746973706
29.77909932	291.1988671	245.5994336	-0.747909763
29.82544709	291.8379499	245.918975	-0.749781878
29.87179486	291.3994385	245.6997193	-0.750249906
29.91814262	291.4037398	245.7018699	-0.74884582
29.96449039	291.1596365	245.5798183	-0.74884582
30.01083815	291.0835088	245.5417544	-0.750717935
30.05718592	290.4673752	245.2336876	-0.750717935
30.10353369	291.3812074	245.6906037	-0.751653992
30.14988145	291.1623701	245.5811851	-0.751653992
30.19622922	291.54535	245.772675	-0.751653992
30.24257698	292.2063487	246.1031744	-0.75259005
30.28892475	292.315408	246.157704	-0.751653992
30.33527252	291.8079899	245.903995	-0.751653992
30.38162028	291.5089834	245.7544917	-0.75259005
30.42796805	291.8176287	245.9088144	-0.753058078
30.47431581	291.8245567	245.9122784	-0.753994135
30.52066358	292.2121742	246.1060871	-0.755398221
30.56701135	292.1623476	246.0811738	-0.75586625
30.61335911	292.3441241	246.1720621	-0.755398221
30.65970688	292.247881	246.1239405	-0.756334279
30.70605464	292.1020218	246.0510109	-0.756802307
30.75240241	292.7521902	246.3760951	-0.758674422
30.79875018	292.7883408	246.3941704	-0.759610479
30.84509794	292.6864701	246.3432351	-0.757738365
30.89144571	292.9497832	246.4748916	-0.761014565
30.93779347	292.7216492	246.3608246	-0.761014565
30.98414124	292.2860551	246.1430276	-0.760546536
31.03048901	293.0190462	246.5095231	-0.76288668
31.07683677	292.9598262	246.4799131	-0.763354708
31.12318454	292.4036838	246.2018419	-0.765226823
31.1695323	292.6907008	246.3453504	-0.763822737
31.21588007	292.190846	246.095423	-0.763822737
31.26222784	292.5292639	246.264632	-0.76616288
31.3085756	292.6105366	246.3052683	-0.765694851
31.35492337	292.3271994	246.1635997	-0.767098937
31.40127113	293.2041338	246.6020669	-0.767566966
31.4476189	292.7379358	246.3689679	-0.768971052
31.49396667	293.3512082	246.6756041	-0.770843166
31.54031443	293.0669696	246.5334848	-0.761482594
31.5866622	293.2553897	246.6276949	-0.770843166
31.63300996	292.3872958	246.1936479	-0.770375138
31.67935773	292.0615883	246.0307942	-0.768971052
31.7257055	291.9971224	245.9985612	-0.770375138
31.77205326	292.9946602	246.4973301	-0.772247252
31.81840103	292.9984089	246.4992045	-0.771311195
31.86474879	292.6889485	246.3444743	-0.772715281
31.91109656	292.7173323	246.3586662	-0.771779224
31.95744433	293.0131325	246.5065663	-0.77318331
32.00379209	292.3708706	246.1854353	-0.77318331
32.05013986	292.6789803	246.3394902	-0.772247252
32.09648762	293.2778822	246.6389411	-0.775991481
32.14283539	293.6376769	246.8188385	-0.775991481
32.18918316	293.30927	246.654635	-0.775055424
32.23553092	293.1206309	246.5603155	-0.777395567
32.28187869	293.2886085	246.6443043	-0.778799653
32.32822645	293.3360651	246.6680326	-0.778799653
32.37457422	293.2599246	246.6299623	-0.780671768
32.42092199	293.7749584	246.8874792	-0.781607825
32.46726975	293.4999166	246.7499583	-0.78347994
32.51361752	293.2242379	246.612119	-0.78347994
32.55996529	293.2866404	246.6433202	-0.782075854
