eps1	q	p	epsv
26.89267206	313.342026	256.671013	-5.101044874
26.9406523	314.1410162	257.0705081	-5.105186453
26.98863254	313.6506494	256.8253247	-5.105186453
27.03661278	313.7166023	256.8583012	-5.107027155
27.08459302	313.9965221	256.9982611	-5.108867857
27.13257326	314.1484158	257.0742079	-5.111168734
27.1805535	314.926602	257.463301	-5.114389962
27.22853374	314.6947147	257.3473574	-5.116230664
27.27651398	314.2895816	257.1447908	-5.117151015
27.32449421	314.7511129	257.3755565	-5.120372243
27.37247445	314.7045649	257.3522825	-5.123133296
27.42045469	314.0470777	257.0235389	-5.124513822
27.46843493	314.3606317	257.1803159	-5.126354524
27.51641517	314.594781	257.2973905	-5.127274875
27.56439541	314.3031449	257.1515725	-5.130035927
27.61237565	314.3056977	257.1528489	-5.13279698
27.66035589	313.9320487	256.9660244	-5.133717331
27.70833613	313.3233136	256.6616568	-5.136018208
27.75631637	313.488027	256.7440135	-5.138779261
27.8042966	313.3852866	256.6926433	-5.141080138
27.85227684	313.5297038	256.7648519	-5.142000489
27.90025708	313.6085864	256.8042932	-5.143841191
27.94823732	314.2412885	257.1206443	-5.145681893
27.99621756	314.2104687	257.1052344	-5.148442945
28.0441978	314.4571434	257.2285717	-5.149823472
28.09217804	314.8095451	257.4047726	-5.1530447
28.14015828	314.6471185	257.3235593	-5.155805753
28.18813852	314.8769568	257.4384784	-5.15810663
28.23611876	314.5198123	257.2599062	-5.159487156
28.284099	314.3598019	257.179901	-5.161327858
28.33207923	313.8928248	256.9464124	-5.162248209
28.38005947	313.2529107	256.6264554	-5.16316856
28.42803971	313.9666229	256.9833115	-5.164549086
28.47601995	313.1353685	256.5676843	-5.165469437
28.52400019	313.4914628	256.7457314	-5.16823049
28.57198043	313.7322503	256.8661252	-5.170071192
28.61996067	313.444753	256.7223765	-5.170991543
28.66794091	314.2653906	257.1326953	-5.172372069
28.71592115	313.5249871	256.7624936	-5.174212771
28.76390139	313.8015241	256.9007621	-5.177894174
28.81188163	314.1300431	257.0650216	-5.17835435
28.85986186	314.1265742	257.0632871	-5.180655227
28.9078421	314.0116127	257.0058064	-5.181115402
28.95582234	314.7537046	257.3768523	-5.184336631
29.00380258	314.9485741	257.4742871	-5.187557859
29.05178282	314.559979	257.2799895	-5.188938385
29.09976306	314.2546263	257.1273132	-5.191239262
29.1477433	314.318017	257.1590085	-5.193079964
29.19572354	314.4252145	257.2126073	-5.194460491
29.24370378	314.3622027	257.1811014	-5.195380841
29.29168402	314.2487457	257.1243729	-5.196761368
29.33966425	313.7675502	256.8837751	-5.19860207
29.38764449	313.5930758	256.7965379	-5.199982596
29.43562473	313.4903206	256.7451603	-5.201823298
29.48360497	313.9694054	256.9847027	-5.20458435
29.53158521	313.7532097	256.8766049	-5.201363122
29.57956545	313.4454232	256.7227116	-5.206425052
29.62754569	314.0077402	257.0038701	-5.209186105
29.67552593	314.2727075	257.1363538	-5.211486982
29.72350617	314.2955851	257.1477926	-5.213327684
29.77148641	314.4717077	257.2358539	-5.216548912
29.81946665	313.7739009	256.8869505	-5.217929439
29.86744688	314.7182118	257.3591059	-5.219309965
29.91542712	313.7509763	256.8754882	-5.21977014
29.96340736	313.2934315	256.6467158	-5.222071018
30.0113876	314.053875	257.0269375	-5.223451544
30.05936784	314.1350911	257.0675456	-5.225292246
30.10734808	314.4364653	257.2182327	-5.228053298
30.15532832	314.1923609	257.0961805	-5.229433825
30.20330856	314.2121244	257.1060622	-5.231274527
30.2512888	314.6731334	257.3365667	-5.234495755
30.29926904	314.3669069	257.1834535	-5.236336457
30.34724927	314.5974711	257.2987356	-5.237716983
30.39522951	314.1094376	257.0547188	-5.24001786
30.44320975	314.4773854	257.2386927	-5.241398387
30.49118999	314.7536052	257.3768026	-5.24507979
30.53917023	314.7546101	257.3773051	-5.248301018
30.58715047	314.9857884	257.4928942	-5.250601896
30.63513071	313.9628016	256.9814008	-5.251522246
30.68311095	314.9702196	257.4851098	-5.254283299
30.73109119	314.9113921	257.4556961	-5.257044352
30.77907143	314.7686724	257.3843362	-5.259805405
30.82705167	315.0080304	257.5040152	-5.262566457
30.8750319	314.6568713	257.3284357	-5.263026633
30.92301214	314.5384671	257.2692336	-5.263486808
30.97099238	314.6903735	257.3451868	-5.267168212
31.01897262	314.7102856	257.3551428	-5.269008914
31.06695286	314.8873229	257.4436615	-5.269929264
31.1149331	315.1978122	257.5989061	-5.271769966
31.16291334	314.8644282	257.4322141	-5.274070844
31.21089358	315.5127361	257.7563681	-5.277752247
31.25887382	315.1479305	257.5739653	-5.2805133
31.30685406	315.0647551	257.5323776	-5.282354002
31.3548343	315.2420785	257.6210393	-5.284194703
31.40281453	314.7261182	257.3630591	-5.286035405
31.45079477	315.4070712	257.7035356	-5.287415932
31.49877501	315.2685006	257.6342503	-5.291557511
31.54675525	315.4842686	257.7421343	-5.29569909
31.59473549	315.4969111	257.7484556	-5.298460142
31.64271573	315.4824755	257.7412378	-5.300300844
31.69069597	315.3973852	257.6986926	-5.303982248
31.73867621	315.080607	257.5403035	-5.306283125
31.78665645	315.1850219	257.592511	-5.309504353
31.83463669	314.998994	257.499497	-5.311345055
31.88261692	314.8671899	257.433595	-5.312725581
31.93059716	315.9956516	257.9978258	-5.31686716

