eps1	q	p	epsv
25.00560354	345.4792726	272.7396363	-9.246666039
25.05032545	346.0966759	273.048338	-9.249426101
25.09504737	347.5211375	273.7605688	-9.251726152
25.13976929	346.7766317	273.3883159	-9.253566193
25.18449121	347.1900096	273.5950048	-9.256786265
25.22921313	346.7302986	273.3651493	-9.259546326
25.27393505	347.3759884	273.6879942	-9.260006337
25.31865697	346.2646	273.1323	-9.261846378
25.36337889	347.232156	273.616078	-9.264606439
25.40810081	347.2639869	273.6319935	-9.26552646
25.45282272	347.1418094	273.5709047	-9.267826511
25.49754464	347.4003002	273.7001501	-9.269666552
25.54226656	347.415488	273.707744	-9.269666552
25.58698848	346.9448722	273.4724361	-9.271966603
25.6317104	347.0112895	273.5056448	-9.273346634
25.67643232	347.7535017	273.8767509	-9.274726665
25.72115424	347.781633	273.8908165	-9.276106695
25.76587616	347.8433781	273.9216891	-9.276566706
25.81059808	348.0256986	274.0128493	-9.277946736
25.85531999	349.2856947	274.6428474	-9.278866757
25.90004191	349.4769857	274.7384929	-9.278866757
25.94476383	350.1795764	275.0897882	-9.281166808
25.98948575	350.4439741	275.2219871	-9.283006849
26.03420767	349.9053402	274.9526701	-9.28484689
26.07892959	350.9107853	275.4553927	-9.286226921
26.12365151	351.3431106	275.6715553	-9.288986982
26.16837343	351.4742117	275.7371059	-9.291287034
26.21309535	352.2622193	276.1311097	-9.294047095
26.25781726	352.3150175	276.1575088	-9.295427126
26.30253918	352.0863104	276.0431552	-9.298187187
26.3472611	352.3768179	276.188409	-9.300027228
26.39198302	351.8712233	275.9356117	-9.300947249
26.43670494	350.9623522	275.4811761	-9.301407259
26.48142686	351.2507499	275.625375	-9.30370731
26.52614878	352.6326914	276.3163457	-9.305087341
26.5708707	352.9130147	276.4565074	-9.307387392
26.61559262	352.1577818	276.0788909	-9.307847403
26.66031453	352.7616421	276.3808211	-9.308307413
26.70503645	352.7225688	276.3612844	-9.310607464
26.74975837	352.8053273	276.4026637	-9.311067474
26.79448029	352.9321252	276.4660626	-9.312907515
26.83920221	352.8722466	276.4361233	-9.313827536
26.88392413	353.495529	276.7477645	-9.316587597
26.92864605	352.9988858	276.4994429	-9.316587597
26.97336797	352.9870129	276.4935065	-9.317507618
27.01808989	354.120913	277.0604565	-9.316127587
27.0628118	354.7226376	277.3613188	-9.32072769
27.10753372	354.9141682	277.4570841	-9.32210772
27.15225564	353.7135155	276.8567578	-9.323487751
27.19697756	354.5713655	277.2856828	-9.323487751
27.24169948	354.4962467	277.2481234	-9.324407772
27.2864214	354.9608126	277.4804063	-9.325327792
27.33114332	354.6469947	277.3234974	-9.324867782
27.37586524	354.6118928	277.3059464	-9.322567731
27.42058716	355.0928951	277.5464476	-9.323487751
27.46530907	355.6213662	277.8106831	-9.322567731
27.51003099	356.5314627	278.2657314	-9.323027741
27.55475291	357.0337334	278.5168667	-9.323947761
27.59947483	357.2285745	278.6142873	-9.324407772
27.64419675	357.0440504	278.5220252	-9.318887649
27.68891867	356.2895313	278.1447657	-9.32164771
27.73364059	357.08804	278.54402	-9.32164771
27.77836251	356.6471318	278.3235659	-9.32072769
27.82308443	356.9636874	278.4818437	-9.320267679
27.86780634	356.6898493	278.3449247	-9.319807669
27.91252826	357.3933469	278.6966735	-9.318427638
27.95725018	356.7869624	278.3934812	-9.316587597
28.0019721	356.2936811	278.1468406	-9.317047608
28.04669402	357.0373325	278.5186663	-9.317507618
28.09141594	357.0898774	278.5449387	-9.317967628
28.13613786	357.6831916	278.8415958	-9.316127587
28.18085978	357.4770966	278.7385483	-9.314747556
28.2255817	357.5898288	278.7949144	-9.314747556
28.27030361	357.7634923	278.8817462	-9.314287546
28.31502553	357.9202289	278.9601145	-9.313367526
28.35974745	358.6397889	279.3198945	-9.313827536
28.40446937	358.9968196	279.4984098	-9.313367526
28.44919129	358.6174328	279.3087164	-9.311527485
28.49391321	359.8519903	279.9259952	-9.310607464
28.53863513	359.7998329	279.8999165	-9.310607464
28.58335705	359.9531777	279.9765889	-9.307847403
28.62807897	360.1982081	280.0991041	-9.307847403
28.67280088	359.837144	279.918572	-9.307387392
28.7175228	360.0754294	280.0377147	-9.307387392
