            Time          sigma1          sigma3               u         sigma1'         sigma3'               p               q            eps1
    2.46072e+004    5.99989e+002    5.99948e+002    5.99522e+002    4.67478e-001    4.26459e-001    4.40132e-001    4.10186e-002    9.00622e-001
    2.46092e+004    6.00022e+002    5.99837e+002    5.99549e+002    4.72137e-001    2.88069e-001    3.49425e-001    1.84069e-001    9.01621e-001
    2.46113e+004    6.00004e+002    5.99911e+002    5.99549e+002    4.54207e-001    3.61906e-001    3.92673e-001    9.23008e-002    9.03617e-001
    2.46135e+004    5.99986e+002    5.99911e+002    5.99540e+002    4.45735e-001    3.71160e-001    3.96018e-001    7.45752e-002    9.05614e-001
    2.46155e+004    5.99995e+002    5.99884e+002    5.99457e+002    5.37860e-001    4.26636e-001    4.63710e-001    1.11224e-001    9.07611e-001
    2.46177e+004    5.99986e+002    5.99911e+002    5.99549e+002    4.36595e-001    3.61906e-001    3.86803e-001    7.46891e-002    9.09608e-001
    2.46198e+004    5.99961e+002    6.00022e+002    5.99466e+002    4.94555e-001    5.55734e-001    5.35341e-001   -6.11782e-002    9.10607e-001
    2.46218e+004    6.00040e+002    5.99874e+002    5.99503e+002    5.36296e-001    3.71213e-001    4.26240e-001    1.65084e-001    9.12604e-001
    2.46240e+004    5.99993e+002    5.99911e+002    5.99522e+002    4.71526e-001    3.89583e-001    4.16897e-001    8.19436e-002    9.14601e-001
    2.46260e+004    6.00011e+002    5.99930e+002    5.99512e+002    4.98564e-001    4.17316e-001    4.44399e-001    8.12480e-002    9.16598e-001
    2.46280e+004    6.00008e+002    5.99856e+002    5.99512e+002    4.95256e-001    3.43479e-001    3.94071e-001    1.51778e-001    9.18595e-001
    2.46300e+004    6.00027e+002    5.99921e+002    5.99466e+002    5.60860e-001    4.54259e-001    4.89793e-001    1.06601e-001    9.19593e-001
    2.46321e+004    5.99977e+002    5.99902e+002    5.99531e+002    4.46496e-001    3.71089e-001    3.96225e-001    7.54069e-002    9.21590e-001
    2.46343e+004    5.99997e+002    5.99911e+002    5.99448e+002    5.49281e-001    4.63526e-001    4.92111e-001    8.57550e-002    9.23587e-001
    2.46363e+004    5.99976e+002    5.99911e+002    5.99439e+002    5.37144e-001    4.72695e-001    4.94178e-001    6.44488e-002    9.24585e-001
    2.46384e+004    6.00029e+002    5.99856e+002    5.99531e+002    4.98305e-001    3.24972e-001    3.82750e-001    1.73333e-001    9.26582e-001
    2.46404e+004    5.99994e+002    5.99911e+002    5.99522e+002    4.71924e-001    3.89583e-001    4.17030e-001    8.23412e-002    9.28579e-001
    2.46424e+004    6.00013e+002    5.99884e+002    5.99522e+002    4.91566e-001    3.61946e-001    4.05153e-001    1.29620e-001    9.29578e-001
    2.46445e+004    5.99988e+002    5.99921e+002    5.99494e+002    4.94411e-001    4.26583e-001    4.49192e-001    6.78282e-002    9.31575e-001
    2.46467e+004    6.00001e+002    5.99967e+002    5.99503e+002    4.97553e-001    4.63447e-001    4.74815e-001    3.41060e-002    9.33572e-001
    2.46488e+004    6.00012e+002    5.99893e+002    5.99522e+002    4.89948e-001    3.71102e-001    4.10717e-001    1.18846e-001    9.35569e-001
    2.46508e+004    6.00044e+002    5.99948e+002    5.99549e+002    4.94197e-001    3.98783e-001    4.30588e-001    9.54138e-002    9.37566e-001
    2.46528e+004    6.00070e+002    5.99865e+002    5.99512e+002    5.58003e-001    3.52719e-001    4.21147e-001    2.05284e-001    9.38564e-001
    2.46548e+004    6.00035e+002    5.99902e+002    5.99503e+002    5.31680e-001    3.98849e-001    4.43126e-001    1.32831e-001    9.40561e-001
    2.46568e+004    6.00012e+002    5.99930e+002    5.99577e+002    4.34613e-001    3.52627e-001    3.79955e-001    8.19865e-002    9.42558e-001
    2.46589e+004    6.00040e+002    5.99874e+002    5.99457e+002    5.83361e-001    4.17395e-001    4.72717e-001    1.65966e-001    9.44555e-001
    2.46611e+004    6.00001e+002    5.99893e+002    5.99531e+002    4.70338e-001    3.61849e-001    3.98012e-001    1.08489e-001    9.46552e-001
    2.46632e+004    5.99984e+002    5.99856e+002    5.99503e+002    4.80456e-001    3.52732e-001    3.95307e-001    1.27724e-001    9.48549e-001
    2.46652e+004    6.00016e+002    5.99930e+002    5.99540e+002    4.75380e-001    3.89640e-001    4.18220e-001    8.57402e-002    9.49547e-001
    2.46674e+004    6.00012e+002    5.99837e+002    5.99568e+002    4.44334e-001    2.69562e-001    3.27819e-001    1.74772e-001    9.51544e-001
    2.46694e+004    6.00041e+002    5.99837e+002    5.99531e+002    5.09757e-001    3.06491e-001    3.74246e-001    2.03265e-001    9.53541e-001
    2.46715e+004    6.00042e+002    5.99865e+002    5.99494e+002    5.48535e-001    3.71226e-001    4.30329e-001    1.77309e-001    9.55538e-001
    2.46735e+004    6.00083e+002    5.99837e+002    5.99503e+002    5.80280e-001    3.34252e-001    4.16261e-001    2.46029e-001    9.57535e-001
    2.46755e+004    6.00021e+002    5.99847e+002    5.99457e+002    5.64264e-001    3.89675e-001    4.47871e-001    1.74589e-001    9.58533e-001
    2.46775e+004    6.00030e+002    5.99893e+002    5.99540e+002    4.89998e-001    3.52679e-001    3.98452e-001    1.37319e-001    9.60530e-001
    2.46797e+004    5.99978e+002    5.99994e+002    5.99522e+002    4.56731e-001    4.72577e-001    4.67295e-001   -1.58457e-002    9.62527e-001
    2.46818e+004    6.00012e+002    5.99948e+002    5.99540e+002    4.72196e-001    4.08037e-001    4.29423e-001    6.41595e-002    9.63526e-001
    2.46839e+004    5.99995e+002    5.99930e+002    5.99466e+002    5.28368e-001    4.63499e-001    4.85122e-001    6.48684e-002    9.65523e-001
    2.46859e+004    6.00043e+002    5.99902e+002    5.99494e+002    5.48795e-001    4.08103e-001    4.55000e-001    1.40692e-001    9.67520e-001
    2.46880e+004    6.00002e+002    5.99893e+002    5.99549e+002    4.52563e-001    3.43426e-001    3.79805e-001    1.09137e-001    9.69517e-001
    2.46901e+004    6.00029e+002    5.99847e+002    5.99540e+002    4.88616e-001    3.06562e-001    3.67247e-001    1.82054e-001    9.71514e-001
    2.46921e+004    6.00018e+002    5.99884e+002    5.99494e+002    5.24109e-001    3.89706e-001    4.34507e-001    1.34403e-001    9.73511e-001
    2.46942e+004    6.00046e+002    5.99921e+002    5.99457e+002    5.89460e-001    4.63513e-001    5.05495e-001    1.25947e-001    9.75507e-001
    2.46964e+004    6.00018e+002    5.99921e+002    5.99485e+002    5.33296e-001    4.35752e-001    4.68267e-001    9.75439e-002    9.76506e-001
    2.46984e+004    6.00013e+002    5.99874e+002    5.99494e+002    5.18938e-001    3.80466e-001    4.26623e-001    1.38472e-001    9.78503e-001
    2.47005e+004    6.00063e+002    5.99874e+002    5.99503e+002    5.59493e-001    3.71213e-001    4.33973e-001    1.88280e-001    9.80500e-001
    2.47026e+004    5.99992e+002    5.99967e+002    5.99512e+002    4.79054e-001    4.54193e-001    4.62480e-001    2.48603e-002    9.82497e-001
    2.47046e+004    6.00013e+002    5.99874e+002    5.99559e+002    4.54387e-001    3.15776e-001    3.61980e-001    1.38611e-001    9.83495e-001
    2.47067e+004    6.00008e+002    5.99884e+002    5.99549e+002    4.58346e-001    3.34270e-001    3.75629e-001    1.24077e-001    9.85492e-001
    2.47087e+004    6.00011e+002    5.99902e+002    5.99503e+002    5.08116e-001    3.98849e-001    4.35272e-001    1.09267e-001    9.87489e-001
    2.47109e+004    6.00008e+002    5.99939e+002    5.99586e+002    4.21362e-001    3.52529e-001    3.75473e-001    6.88322e-002    9.89486e-001
    2.47129e+004    6.00029e+002    5.99957e+002    5.99457e+002    5.72052e-001    5.00389e-001    5.24277e-001    7.16623e-002    9.90485e-001
    2.47150e+004    6.00036e+002    5.99884e+002    5.99503e+002    5.33152e-001    3.80453e-001    4.31352e-001    1.52699e-001    9.92482e-001
    2.47172e+004    6.00052e+002    5.99874e+002    5.99503e+002    5.49216e-001    3.71213e-001    4.30547e-001    1.78003e-001    9.94478e-001
    2.47193e+004    6.00028e+002    5.99856e+002    5.99531e+002    4.96648e-001    3.24972e-001    3.82197e-001    1.71676e-001    9.95477e-001
    2.47214e+004    6.00008e+002    5.99957e+002    5.99494e+002    5.14003e-001    4.63460e-001    4.80308e-001    5.05431e-002    9.97474e-001
    2.47234e+004    6.00115e+002    5.99847e+002    5.99494e+002    6.21163e-001    3.52745e-001    4.42218e-001    2.68418e-001    9.99471e-001
    2.47255e+004    6.00049e+002    5.99985e+002    5.99494e+002    5.54882e-001    4.91097e-001    5.12358e-001    6.37854e-002    9.99471e-001
    2.47275e+004    6.00019e+002    5.99921e+002    5.99559e+002    4.60087e-001    3.61893e-001    3.94624e-001    9.81938e-002    9.99471e-001
    2.47295e+004    5.99971e+002    5.99911e+002    5.99512e+002    4.58322e-001    3.98836e-001    4.18665e-001    5.94859e-002    9.99471e-001
    2.47317e+004    5.99973e+002    5.99865e+002    5.99531e+002    4.41639e-001    3.34212e-001    3.70021e-001    1.07427e-001    9.98472e-001
    2.47337e+004    5.99932e+002    5.99856e+002    5.99503e+002    4.28500e-001    3.52732e-001    3.77988e-001    7.57679e-002    9.96475e-001
    2.47357e+004    5.99933e+002    5.99847e+002    5.99522e+002    4.11760e-001    3.24985e-001    3.53910e-001    8.67749e-002    9.95477e-001
    2.47379e+004    5.99953e+002    5.99911e+002    5.99549e+002    4.03454e-001    3.61906e-001    3.75756e-001    4.15476e-002    9.93480e-001
    2.47399e+004    5.99944e+002    5.99884e+002    5.99512e+002    4.31512e-001    3.71199e-001    3.91304e-001    6.03128e-002    9.92482e-001
    2.47420e+004    5.99944e+002    5.99902e+002    5.99522e+002    4.22208e-001    3.80342e-001    3.94298e-001    4.18659e-002    9.91483e-001
    2.47442e+004    5.99907e+002    5.99893e+002    5.99577e+002    3.29422e-001    3.15666e-001    3.20251e-001    1.37567e-002    9.89486e-001
    2.47462e+004    5.99921e+002    5.99837e+002    5.99531e+002    3.89862e-001    3.06491e-001    3.34282e-001    8.33704e-002    9.87489e-001
    2.47484e+004    5.99933e+002    5.99902e+002    5.99466e+002    4.66840e-001    4.35779e-001    4.46132e-001    3.10611e-002    9.86491e-001
    2.47504e+004    5.99961e+002    5.99976e+002    5.99476e+002    4.85816e-001    5.00363e-001    4.95514e-001   -1.45474e-002    9.84494e-001
    2.47525e+004    5.99938e+002    5.99837e+002    5.99503e+002    4.35277e-001    3.34252e-001    3.67927e-001    1.01025e-001    9.83495e-001
    2.47546e+004    5.99969e+002    5.99884e+002    5.99457e+002    5.11510e-001    4.26636e-001    4.54927e-001    8.48738e-002    9.81498e-001
    2.47566e+004    5.99915e+002    5.99884e+002    5.99457e+002    4.58146e-001    4.26636e-001    4.37139e-001    3.15102e-002    9.79501e-001
    2.47586e+004    5.99928e+002    5.99874e+002    5.99485e+002    4.42815e-001    3.89635e-001    4.07362e-001    5.31802e-002    9.78503e-001
    2.47606e+004    5.99906e+002    5.99874e+002    5.99503e+002    4.03012e-001    3.71213e-001    3.81812e-001    3.17994e-002    9.76506e-001
    2.47628e+004    5.99915e+002    5.99921e+002    5.99485e+002    4.30175e-001    4.35752e-001    4.33893e-001   -5.57773e-003    9.74509e-001
    2.47648e+004    5.99888e+002    5.99893e+002    5.99476e+002    4.12777e-001    4.17285e-001    4.15782e-001   -4.50830e-003    9.72512e-001
    2.47669e+004    5.99965e+002    5.99884e+002    5.99439e+002    5.26094e-001    4.45058e-001    4.72070e-001    8.10359e-002    9.71514e-001
    2.47689e+004    5.99908e+002    5.99884e+002    5.99457e+002    4.50748e-001    4.26636e-001    4.34673e-001    2.41127e-002    9.69517e-001
    2.47711e+004    5.99860e+002    5.99911e+002    5.99457e+002    4.02661e-001    4.54272e-001    4.37068e-001   -5.16116e-002    9.67520e-001
    2.47731e+004    5.99870e+002    5.99874e+002    5.99429e+002    4.41010e-001    4.45072e-001    4.43718e-001   -4.06158e-003    9.65523e-001
    2.47752e+004    5.99884e+002    5.99893e+002    5.99494e+002    3.90536e-001    3.98862e-001    3.96087e-001   -8.32623e-003    9.63526e-001
    2.47773e+004    5.99865e+002    5.99884e+002    5.99448e+002    4.17146e-001    4.35889e-001    4.29641e-001   -1.87431e-002    9.62527e-001
    2.47793e+004    5.99872e+002    5.99865e+002    5.99485e+002    3.87227e-001    3.80395e-001    3.82672e-001    6.83148e-003    9.60530e-001
    2.47814e+004    5.99922e+002    5.99791e+002    5.99439e+002    4.83276e-001    3.52740e-001    3.96252e-001    1.30536e-001    9.58533e-001
    2.47834e+004    5.99888e+002    5.99948e+002    5.99512e+002    3.75261e-001    4.35713e-001    4.15562e-001   -6.04521e-002    9.56536e-001
    2.47855e+004    5.99925e+002    5.99884e+002    5.99494e+002    4.31157e-001    3.89706e-001    4.03523e-001    4.14512e-002    9.54540e-001
    2.47876e+004    5.99897e+002    5.99884e+002    5.99494e+002    4.02662e-001    3.89706e-001    3.94025e-001    1.29555e-002    9.52543e-001
    2.47898e+004    5.99907e+002    5.99976e+002    5.99448e+002    4.59254e-001    5.28123e-001    5.05167e-001   -6.88691e-002    9.50546e-001
    2.47919e+004    5.99891e+002    5.99819e+002    5.99457e+002    4.34288e-001    3.62038e-001    3.86121e-001    7.22498e-002    9.48549e-001
    2.47939e+004    5.99898e+002    5.99893e+002    5.99522e+002    3.76526e-001    3.71102e-001    3.72910e-001    5.42437e-003    9.47550e-001
    2.47959e+004    5.99857e+002    5.99957e+002    5.99466e+002    3.90874e-001    4.91136e-001    4.57716e-001   -1.00262e-001    9.45553e-001
    2.47981e+004    5.99905e+002    5.99893e+002    5.99485e+002    4.20449e-001    4.08032e-001    4.12171e-001    1.24178e-002    9.43556e-001
    2.48001e+004    5.99855e+002    5.99967e+002    5.99466e+002    3.88952e-001    5.00376e-001    4.63235e-001   -1.11424e-001    9.41559e-001
    2.48021e+004    5.99903e+002    5.99902e+002    5.99522e+002    3.81602e-001    3.80342e-001    3.80762e-001    1.25959e-003    9.39562e-001
    2.48042e+004    5.99871e+002    5.99902e+002    5.99420e+002    4.51165e-001    4.81962e-001    4.71696e-001   -3.07965e-002    9.37566e-001
    2.48062e+004    5.99875e+002    5.99939e+002    5.99429e+002    4.45327e-001    5.09585e-001    4.88166e-001   -6.42581e-002    9.35569e-001
    2.48082e+004    5.99828e+002    5.99865e+002    5.99429e+002    3.98887e-001    4.35831e-001    4.23517e-001   -3.69445e-002    9.33572e-001
    2.48103e+004    5.99864e+002    5.99847e+002    5.99457e+002    4.06756e-001    3.89675e-001    3.95369e-001    1.70812e-002    9.31575e-001
    2.48125e+004    5.99878e+002    5.99921e+002    5.99429e+002    4.48737e-001    4.91189e-001    4.77038e-001   -4.24519e-002    9.29578e-001
    2.48145e+004    5.99853e+002    5.99902e+002    5.99531e+002    3.21896e-001    3.71089e-001    3.54691e-001   -4.91934e-002    9.27581e-001
    2.48165e+004    5.99807e+002    5.99847e+002    5.99457e+002    3.49690e-001    3.89675e-001    3.76347e-001   -3.99847e-002    9.25584e-001
    2.48186e+004    5.99796e+002    5.99865e+002    5.99439e+002    3.57335e-001    4.26578e-001    4.03497e-001   -6.92427e-002    9.23587e-001
    2.48207e+004    5.99869e+002    5.99893e+002    5.99402e+002    4.67447e-001    4.91228e-001    4.83301e-001   -2.37812e-002    9.21590e-001
    2.48227e+004    5.99837e+002    5.99874e+002    5.99402e+002    4.35126e-001    4.72832e-001    4.60263e-001   -3.77055e-002    9.20591e-001
    2.48248e+004    5.99922e+002    5.99911e+002    5.99466e+002    4.55957e-001    4.45019e-001    4.48665e-001    1.09377e-002    9.18595e-001
    2.48269e+004    5.99862e+002    5.99911e+002    5.99476e+002    3.86192e-001    4.35766e-001    4.19241e-001   -4.95733e-002    9.16598e-001
    2.48289e+004    5.99870e+002    5.99939e+002    5.99439e+002    4.31890e-001    5.00332e-001    4.77518e-001   -6.84416e-002    9.14601e-001
    2.48310e+004    5.99833e+002    5.99893e+002    5.99457e+002    3.75860e-001    4.35792e-001    4.15815e-001   -5.99316e-002    9.12604e-001
    2.48332e+004    5.99860e+002    5.99865e+002    5.99476e+002    3.84029e-001    3.89648e-001    3.87775e-001   -5.61898e-003    9.10607e-001
    2.48352e+004    5.99834e+002    5.99921e+002    5.99485e+002    3.49678e-001    4.35752e-001    4.07061e-001   -8.60740e-002    9.08610e-001
    2.48372e+004    5.99872e+002    5.99930e+002    5.99466e+002    4.05764e-001    4.63499e-001    4.44254e-001   -5.77358e-002    9.06613e-001
    2.48393e+004    5.99834e+002    5.99865e+002    5.99420e+002    4.14395e-001    4.45085e-001    4.34855e-001   -3.06900e-002    9.04616e-001
    2.48414e+004    5.99870e+002    5.99865e+002    5.99512e+002    3.57859e-001    3.52719e-001    3.54432e-001    5.13976e-003    9.02619e-001
    2.48434e+004    5.99813e+002    5.99976e+002    5.99439e+002    3.74132e-001    5.37293e-001    4.82906e-001   -1.63161e-001    9.00622e-001
    2.48455e+004    5.99848e+002    5.99921e+002    5.99522e+002    3.26675e-001    3.98823e-001    3.74773e-001   -7.21481e-002    8.98625e-001
    2.48477e+004    5.99816e+002    5.99884e+002    5.99411e+002    4.05572e-001    4.72819e-001    4.50403e-001   -6.72464e-002    8.96628e-001
    2.48497e+004    5.99891e+002    5.99847e+002    5.99476e+002    4.15952e-001    3.71168e-001    3.86096e-001    4.47842e-002    8.94631e-001
    2.48518e+004    5.99806e+002    5.99921e+002    5.99448e+002    3.57786e-001    4.72766e-001    4.34439e-001   -1.14980e-001    8.93633e-001
    2.48539e+004    5.99805e+002    5.99994e+002    5.99429e+002    3.75953e-001    5.64942e-001    5.01946e-001   -1.88990e-001    8.91636e-001
    2.48559e+004    5.99793e+002    5.99911e+002    5.99503e+002    2.89807e-001    4.08089e-001    3.68662e-001   -1.18282e-001    8.89639e-001
    2.48579e+004    5.99812e+002    5.99939e+002    5.99448e+002    3.64676e-001    4.91162e-001    4.49000e-001   -1.26486e-001    8.87642e-001
    2.48600e+004    5.99770e+002    5.99921e+002    5.99448e+002    3.21971e-001    4.72766e-001    4.22501e-001   -1.50795e-001    8.85645e-001
    2.48621e+004    5.99832e+002    5.99930e+002    5.99439e+002    3.93301e-001    4.91176e-001    4.58551e-001   -9.78742e-002    8.83648e-001
    2.48642e+004    5.99820e+002    5.99976e+002    5.99494e+002    3.25662e-001    4.81940e-001    4.29848e-001   -1.56279e-001    8.82650e-001
    2.48662e+004    5.99827e+002    5.99939e+002    5.99429e+002    3.97439e-001    5.09585e-001    4.72203e-001   -1.12147e-001    8.80653e-001
    2.48683e+004    5.99805e+002    5.99939e+002    5.99457e+002    3.48034e-001    4.81909e-001    4.37284e-001   -1.33875e-001    8.78656e-001
    2.48704e+004    5.99809e+002    5.99884e+002    5.99457e+002    3.51676e-001    4.26636e-001    4.01649e-001   -7.49593e-002    8.76659e-001
    2.48724e+004    5.99835e+002    5.99911e+002    5.99494e+002    3.41295e-001    4.17343e-001    3.91994e-001   -7.60479e-002    8.74662e-001
    2.48745e+004    5.99791e+002    5.99902e+002    5.99522e+002    2.69035e-001    3.80342e-001    3.43240e-001   -1.11308e-001    8.72665e-001
    2.48766e+004    5.99798e+002    5.99902e+002    5.99429e+002    3.68455e-001    4.72708e-001    4.37957e-001   -1.04253e-001    8.70668e-001
    2.48787e+004    5.99750e+002    5.99911e+002    5.99494e+002    2.55729e-001    4.17343e-001    3.63471e-001   -1.61614e-001    8.68671e-001
    2.48808e+004    5.99796e+002    5.99837e+002    5.99466e+002    3.29825e-001    3.71181e-001    3.57396e-001   -4.13564e-002    8.66674e-001
    2.48829e+004    5.99791e+002    5.99902e+002    5.99466e+002    3.24259e-001    4.35779e-001    3.98605e-001   -1.11520e-001    8.65676e-001
    2.48849e+004    5.99808e+002    5.99921e+002    5.99476e+002    3.32672e-001    4.45006e-001    4.07561e-001   -1.12334e-001    8.63679e-001
    2.48870e+004    5.99808e+002    5.99828e+002    5.99531e+002    2.77455e-001    2.97335e-001    2.90708e-001   -1.98804e-002    8.61682e-001
    2.48891e+004    5.99804e+002    5.99939e+002    5.99531e+002    2.73510e-001    4.07966e-001    3.63147e-001   -1.34456e-001    8.59685e-001
    2.48911e+004    5.99781e+002    5.99967e+002    5.99466e+002    3.14947e-001    5.00376e-001    4.38566e-001   -1.85429e-001    8.58686e-001
    2.48932e+004    5.99856e+002    5.99837e+002    5.99476e+002    3.80764e-001    3.61928e-001    3.68207e-001    1.88367e-002    8.56689e-001
    2.48953e+004    5.99783e+002    5.99976e+002    5.99457e+002    3.25823e-001    5.18870e-001    4.54521e-001   -1.93047e-001    8.54692e-001
    2.48974e+004    5.99763e+002    5.99967e+002    5.99429e+002    3.33929e-001    5.37306e-001    4.69514e-001   -2.03376e-001    8.53694e-001
    2.48994e+004    5.99779e+002    5.99994e+002    5.99439e+002    3.40546e-001    5.55689e-001    4.83975e-001   -2.15143e-001    8.51697e-001
    2.49015e+004    5.99806e+002    5.99893e+002    5.99531e+002    2.75129e-001    3.61849e-001    3.32942e-001   -8.67198e-002    8.49700e-001
    2.49036e+004    5.99779e+002    5.99939e+002    5.99494e+002    2.85247e-001    4.44979e-001    3.91735e-001   -1.59732e-001    8.47703e-001
    2.49057e+004    5.99797e+002    5.99939e+002    5.99429e+002    3.67615e-001    5.09585e-001    4.62262e-001   -1.41970e-001    8.46705e-001
    2.49078e+004    5.99811e+002    5.99884e+002    5.99429e+002    3.81952e-001    4.54312e-001    4.30192e-001   -7.23596e-002    8.44708e-001
    2.49099e+004    5.99724e+002    5.99985e+002    5.99503e+002    2.20531e-001    4.81843e-001    3.94739e-001   -2.61312e-001    8.42711e-001
    2.49119e+004    5.99850e+002    5.99939e+002    5.99448e+002    4.02713e-001    4.91162e-001    4.61679e-001   -8.84490e-002    8.40714e-001
    2.49140e+004    5.99718e+002    5.99976e+002    5.99402e+002    3.16734e-001    5.74306e-001    4.88449e-001   -2.57573e-001    8.39715e-001
    2.49161e+004    5.99740e+002    5.99865e+002    5.99439e+002    3.01379e-001    4.26578e-001    3.84845e-001   -1.25199e-001    8.37718e-001
    2.49181e+004    5.99758e+002    5.99884e+002    5.99494e+002    2.63693e-001    3.89706e-001    3.47702e-001   -1.26013e-001    8.35721e-001
    2.49202e+004    5.99806e+002    5.99911e+002    5.99383e+002    4.22382e-001    5.28131e-001    4.92882e-001   -1.05749e-001    8.33724e-001
    2.49222e+004    5.99722e+002    5.99994e+002    5.99439e+002    2.82973e-001    5.55689e-001    4.64784e-001   -2.72716e-001    8.31727e-001
    2.49242e+004    5.99756e+002    5.99930e+002    5.99448e+002    3.07790e-001    4.82006e-001    4.23934e-001   -1.74216e-001    8.30729e-001
    2.49263e+004    5.99780e+002    5.99911e+002    5.99476e+002    3.04951e-001    4.35766e-001    3.92161e-001   -1.30815e-001    8.28732e-001
    2.49284e+004    5.99809e+002    5.99874e+002    5.99392e+002    4.16628e-001    4.82001e-001    4.60210e-001   -6.53734e-002    8.27734e-001
    2.49306e+004    5.99741e+002    5.99967e+002    5.99503e+002    2.37839e-001    4.63447e-001    3.88244e-001   -2.25607e-001    8.25737e-001
    2.49326e+004    5.99725e+002    5.99921e+002    5.99429e+002    2.95776e-001    4.91189e-001    4.26051e-001   -1.95413e-001    8.23740e-001
    2.49348e+004    5.99745e+002    5.99893e+002    5.99466e+002    2.78466e-001    4.26539e-001    3.77181e-001   -1.48073e-001    8.21743e-001
    2.49368e+004    5.99729e+002    5.99921e+002    5.99411e+002    3.17718e-001    5.09696e-001    4.45703e-001   -1.91978e-001    8.19746e-001
    2.49388e+004    5.99700e+002    5.99957e+002    5.99439e+002    2.61293e-001    5.18812e-001    4.32973e-001   -2.57519e-001    8.17749e-001
    2.49408e+004    5.99757e+002    5.99884e+002    5.99420e+002    3.36973e-001    4.63565e-001    4.21368e-001   -1.26592e-001    8.16750e-001
    2.49429e+004    5.99709e+002    5.99930e+002    5.99411e+002    2.97948e-001    5.18936e-001    4.45273e-001   -2.20988e-001    8.14753e-001
    2.49450e+004    5.99727e+002    5.99874e+002    5.99402e+002    3.25136e-001    4.72832e-001    4.23600e-001   -1.47696e-001    8.12756e-001
    2.49471e+004    5.99739e+002    5.99976e+002    5.99429e+002    3.09411e-001    5.46546e-001    4.67501e-001   -2.37135e-001    8.10760e-001
    2.49492e+004    5.99721e+002    5.99976e+002    5.99476e+002    2.45365e-001    5.00363e-001    4.15364e-001   -2.54998e-001    8.08763e-001
    2.49512e+004    5.99751e+002    5.99930e+002    5.99411e+002    3.40416e-001    5.18936e-001    4.59429e-001   -1.78519e-001    8.06766e-001
    2.49532e+004    5.99719e+002    5.99930e+002    5.99476e+002    2.43624e-001    4.54246e-001    3.84039e-001   -2.10622e-001    8.04769e-001
    2.49554e+004    5.99752e+002    5.99837e+002    5.99476e+002    2.75984e-001    3.61928e-001    3.33280e-001   -8.59439e-002    8.03770e-001
    2.49574e+004    5.99764e+002    5.99847e+002    5.99420e+002    3.43784e-001    4.26604e-001    3.98998e-001   -8.28205e-002    8.01773e-001
    2.49594e+004    5.99792e+002    5.99884e+002    5.99429e+002    3.62804e-001    4.54312e-001    4.23809e-001   -9.15077e-002    7.99776e-001
    2.49615e+004    5.99713e+002    5.99976e+002    5.99466e+002    2.47148e-001    5.09616e-001    4.22127e-001   -2.62468e-001    7.97779e-001
    2.49635e+004    5.99783e+002    5.99948e+002    5.99420e+002    3.62838e-001    5.28079e-001    4.72999e-001   -1.65241e-001    7.96781e-001
    2.49656e+004    5.99715e+002    5.99930e+002    5.99429e+002    2.85934e-001    5.00429e-001    4.28930e-001   -2.14495e-001    7.94784e-001
    2.49677e+004    5.99790e+002    5.99911e+002    5.99383e+002    4.06900e-001    5.28131e-001    4.87721e-001   -1.21232e-001    7.92787e-001
    2.49698e+004    5.99694e+002    5.99893e+002    5.99448e+002    2.46174e-001    4.45045e-001    3.78755e-001   -1.98872e-001    7.90790e-001
    2.49718e+004    5.99767e+002    5.99957e+002    5.99420e+002    3.46530e-001    5.37319e-001    4.73723e-001   -1.90789e-001    7.88793e-001
    2.49738e+004    5.99711e+002    5.99967e+002    5.99420e+002    2.91239e-001    5.46559e-001    4.61453e-001   -2.55320e-001    7.86796e-001
    2.49760e+004    5.99790e+002    5.99948e+002    5.99411e+002    3.78843e-001    5.37332e-001    4.84502e-001   -1.58489e-001    7.84799e-001
    2.49781e+004    5.99740e+002    5.99893e+002    5.99457e+002    2.82962e-001    4.35792e-001    3.84849e-001   -1.52830e-001    7.82802e-001
    2.49801e+004    5.99749e+002    5.99921e+002    5.99512e+002    2.36281e-001    4.08076e-001    3.50811e-001   -1.71796e-001    7.81804e-001
    2.49821e+004    5.99728e+002    5.99847e+002    5.99365e+002    3.62950e-001    4.82041e-001    4.42344e-001   -1.19091e-001    7.79807e-001
    2.49843e+004    5.99733e+002    5.99930e+002    5.99355e+002    3.77149e-001    5.74372e-001    5.08631e-001   -1.97223e-001    7.77810e-001
    2.49863e+004    5.99706e+002    5.99939e+002    5.99429e+002    2.76413e-001    5.09585e-001    4.31861e-001   -2.33173e-001    7.75813e-001
    2.49885e+004    5.99686e+002    5.99893e+002    5.99429e+002    2.56944e-001    4.63468e-001    3.94627e-001   -2.06524e-001    7.73816e-001
    2.49905e+004    5.99695e+002    5.99902e+002    5.99420e+002    2.74998e-001    4.81962e-001    4.12974e-001   -2.06964e-001    7.71819e-001
    2.49926e+004    5.99727e+002    5.99976e+002    5.99420e+002    3.06685e-001    5.55799e-001    4.72761e-001   -2.49114e-001    7.69822e-001
    2.49946e+004    5.99748e+002    5.99884e+002    5.99429e+002    3.19135e-001    4.54312e-001    4.09253e-001   -1.35177e-001    7.68824e-001
    2.49967e+004    5.99684e+002    5.99884e+002    5.99448e+002    2.36545e-001    4.35889e-001    3.69441e-001   -1.99344e-001    7.66827e-001
