            Time          sigma1          sigma3               u         sigma1'         sigma3'               p               q            eps1
    3.08845e+003    7.14621e+002    6.99909e+002    6.81117e+002    3.35040e+001    1.87921e+001    2.36961e+001    1.47119e+001    4.66412e-001
    3.09048e+003    7.14063e+002    6.99946e+002    6.81080e+002    3.29832e+001    1.88659e+001    2.35717e+001    1.41173e+001    4.64415e-001
    3.09256e+003    7.13428e+002    6.99918e+002    6.81172e+002    3.22563e+001    1.87459e+001    2.32494e+001    1.35104e+001    4.63416e-001
    3.09459e+003    7.12870e+002    6.99909e+002    6.81145e+002    3.17250e+001    1.87643e+001    2.30846e+001    1.29607e+001    4.61419e-001
    3.09667e+003    7.12256e+002    6.99955e+002    6.81237e+002    3.10191e+001    1.87181e+001    2.28184e+001    1.23010e+001    4.59421e-001
    3.09869e+003    7.11774e+002    6.99937e+002    6.81237e+002    3.05374e+001    1.86996e+001    2.26455e+001    1.18378e+001    4.57424e-001
    3.10078e+003    7.11139e+002    7.00020e+002    6.81302e+002    2.98371e+001    1.87181e+001    2.24244e+001    1.11191e+001    4.55426e-001
    3.10286e+003    7.10619e+002    6.99992e+002    6.81302e+002    2.93178e+001    1.86904e+001    2.22328e+001    1.06274e+001    4.54427e-001
    3.10489e+003    7.10133e+002    6.99872e+002    6.81357e+002    2.87766e+001    1.85151e+001    2.19356e+001    1.02615e+001    4.52430e-001
    3.10698e+003    7.09629e+002    6.99946e+002    6.81459e+002    2.81705e+001    1.84872e+001    2.17150e+001    9.68328e+000    4.50432e-001
    3.10908e+003    7.09066e+002    6.99937e+002    6.81468e+002    2.75985e+001    1.84687e+001    2.15120e+001    9.12976e+000    4.49434e-001
    3.11109e+003    7.08668e+002    6.99964e+002    6.81495e+002    2.71729e+001    1.84687e+001    2.13701e+001    8.70412e+000    4.47436e-001
    3.11317e+003    7.08225e+002    6.99937e+002    6.81551e+002    2.66738e+001    1.83856e+001    2.11483e+001    8.28825e+000    4.45439e-001
    3.11525e+003    7.07748e+002    6.99964e+002    6.81588e+002    2.61599e+001    1.83764e+001    2.09709e+001    7.78352e+000    4.43441e-001
    3.11728e+003    7.07378e+002    6.99909e+002    6.81754e+002    2.56236e+001    1.81547e+001    2.06443e+001    7.46889e+000    4.42443e-001
    3.11938e+003    7.06989e+002    6.99909e+002    6.81800e+002    2.51891e+001    1.81085e+001    2.04687e+001    7.08058e+000    4.40445e-001
    3.12139e+003    7.06631e+002    6.99992e+002    6.81856e+002    2.47748e+001    1.81361e+001    2.03490e+001    6.63873e+000    4.38448e-001
    3.12347e+003    7.06156e+002    6.99973e+002    6.81911e+002    2.42447e+001    1.80622e+001    2.01230e+001    6.18254e+000    4.36450e-001
    3.12556e+003    7.05901e+002    6.99918e+002    6.81976e+002    2.39254e+001    1.79423e+001    1.99367e+001    5.98309e+000    4.35451e-001
    3.12759e+003    7.05489e+002    7.00047e+002    6.82031e+002    2.34580e+001    1.80160e+001    1.98300e+001    5.44205e+000    4.33454e-001
    3.12967e+003    7.05121e+002    7.00038e+002    6.82124e+002    2.29971e+001    1.79144e+001    1.96086e+001    5.08279e+000    4.31456e-001
    3.13166e+003    7.04778e+002    7.00010e+002    6.82216e+002    2.25616e+001    1.77943e+001    1.93834e+001    4.76730e+000    4.29459e-001
    3.13369e+003    7.04506e+002    6.99900e+002    6.82271e+002    2.22342e+001    1.76282e+001    1.91635e+001    4.60604e+000    4.28460e-001
    3.13577e+003    7.04165e+002    6.99927e+002    6.82308e+002    2.18566e+001    1.76188e+001    1.90314e+001    4.23782e+000    4.26463e-001
    3.13778e+003    7.03937e+002    7.00038e+002    6.82428e+002    2.15088e+001    1.76095e+001    1.89092e+001    3.89926e+000    4.24465e-001
    3.13988e+003    7.03593e+002    6.99946e+002    6.82456e+002    2.11365e+001    1.74895e+001    1.87052e+001    3.64704e+000    4.23466e-001
    3.14189e+003    7.03350e+002    6.99955e+002    6.82530e+002    2.08197e+001    1.74249e+001    1.85565e+001    3.39477e+000    4.21469e-001
    3.14397e+003    7.03044e+002    6.99955e+002    6.82650e+002    2.03937e+001    1.73048e+001    1.83344e+001    3.08896e+000    4.19471e-001
    3.14598e+003    7.02829e+002    6.99900e+002    6.82715e+002    2.01139e+001    1.71848e+001    1.81612e+001    2.92909e+000    4.18473e-001
    3.14808e+003    7.02563e+002    6.99863e+002    6.82798e+002    1.97650e+001    1.70648e+001    1.79649e+001    2.70015e+000    4.16475e-001
    3.15016e+003    7.02288e+002    6.99973e+002    6.82844e+002    1.94437e+001    1.71292e+001    1.79007e+001    2.31458e+000    4.14478e-001
    3.15219e+003    7.02105e+002    6.99918e+002    6.82983e+002    1.91226e+001    1.69353e+001    1.76644e+001    2.18726e+000    4.13479e-001
    3.15428e+003    7.01808e+002    6.99946e+002    6.83066e+002    1.87423e+001    1.68799e+001    1.75007e+001    1.86239e+000    4.11482e-001
    3.15641e+003    7.01575e+002    6.99909e+002    6.83103e+002    1.84718e+001    1.68061e+001    1.73613e+001    1.66576e+000    4.09484e-001
    3.15847e+003    7.01390e+002    6.99964e+002    6.83195e+002    1.81951e+001    1.67691e+001    1.72444e+001    1.42600e+000    4.07487e-001
    3.16048e+003    7.01111e+002    6.99992e+002    6.83343e+002    1.77680e+001    1.66489e+001    1.70219e+001    1.11908e+000    4.06488e-001
    3.16245e+003    7.00926e+002    6.99964e+002    6.83297e+002    1.76290e+001    1.66674e+001    1.69880e+001    9.61599e-001    4.04490e-001
    3.16448e+003    7.00750e+002    6.99890e+002    6.83463e+002    1.72872e+001    1.64273e+001    1.67139e+001    8.59929e-001    4.02493e-001
    3.16656e+003    7.00582e+002    6.99955e+002    6.83463e+002    1.71192e+001    1.64919e+001    1.67010e+001    6.27265e-001    4.00495e-001
    3.16869e+003    7.00419e+002    6.99927e+002    6.83639e+002    1.67801e+001    1.62887e+001    1.64525e+001    4.91431e-001    3.98498e-001
    3.17078e+003    7.00174e+002    6.99909e+002    6.83648e+002    1.65263e+001    1.62610e+001    1.63495e+001    2.65264e-001    3.97499e-001
    3.17286e+003    7.00046e+002    6.99937e+002    6.83786e+002    1.62597e+001    1.61501e+001    1.61867e+001    1.09591e-001    3.95502e-001
    3.17489e+003    6.99839e+002    6.99964e+002    6.83814e+002    1.60245e+001    1.61501e+001    1.61082e+001   -1.25607e-001    3.93504e-001
    3.17697e+003    6.99707e+002    6.99992e+002    6.83879e+002    1.58282e+001    1.61131e+001    1.60182e+001   -2.84889e-001    3.91507e-001
    3.17906e+003    6.99490e+002    6.99946e+002    6.83999e+002    1.54908e+001    1.59469e+001    1.57949e+001   -4.56046e-001    3.89509e-001
    3.18116e+003    6.99386e+002    6.99909e+002    6.84128e+002    1.52574e+001    1.57807e+001    1.56063e+001   -5.23294e-001    3.88510e-001
    3.18319e+003    6.99185e+002    6.99955e+002    6.84156e+002    1.50295e+001    1.57991e+001    1.55426e+001   -7.69639e-001    3.86513e-001
    3.18527e+003    6.99035e+002    6.99983e+002    6.84267e+002    1.47687e+001    1.57159e+001    1.54002e+001   -9.47249e-001    3.84516e-001
    3.18739e+003    6.98879e+002    6.99955e+002    6.84313e+002    1.45664e+001    1.56421e+001    1.52835e+001   -1.07572e+000    3.82518e-001
    3.18948e+003    6.98775e+002    7.00038e+002    6.84405e+002    1.43700e+001    1.56327e+001    1.52118e+001   -1.26272e+000    3.80521e-001
    3.19156e+003    6.98575e+002    6.99964e+002    6.84405e+002    1.41692e+001    1.55590e+001    1.50957e+001   -1.38972e+000    3.78523e-001
    3.19369e+003    6.98510e+002    6.99927e+002    6.84535e+002    1.39756e+001    1.53926e+001    1.49203e+001   -1.41705e+000    3.76526e-001
    3.19577e+003    6.98319e+002    6.99946e+002    6.84618e+002    1.37013e+001    1.53280e+001    1.47857e+001   -1.62673e+000    3.75527e-001
    3.19786e+003    6.98227e+002    6.99937e+002    6.84609e+002    1.36189e+001    1.53280e+001    1.47583e+001   -1.70914e+000    3.73529e-001
    3.19989e+003    6.98052e+002    6.99946e+002    6.84701e+002    1.33515e+001    1.52449e+001    1.46138e+001   -1.89333e+000    3.71532e-001
    3.20198e+003    6.97977e+002    6.99927e+002    6.84849e+002    1.31284e+001    1.50786e+001    1.44285e+001   -1.95020e+000    3.69534e-001
    3.20395e+003    6.97829e+002    6.99909e+002    6.84923e+002    1.29068e+001    1.49863e+001    1.42931e+001   -2.07941e+000    3.67537e-001
    3.20598e+003    6.97746e+002    6.99983e+002    6.84923e+002    1.28230e+001    1.50600e+001    1.43143e+001   -2.23698e+000    3.65539e-001
    3.20806e+003    6.97651e+002    6.99955e+002    6.85006e+002    1.26449e+001    1.49493e+001    1.41812e+001   -2.30432e+000    3.64541e-001
    3.21009e+003    6.97539e+002    6.99937e+002    6.85144e+002    1.23951e+001    1.47922e+001    1.39932e+001   -2.39716e+000    3.62543e-001
    3.21216e+003    6.97474e+002    6.99937e+002    6.85126e+002    1.23484e+001    1.48107e+001    1.39900e+001   -2.46232e+000    3.60546e-001
    3.21419e+003    6.97334e+002    6.99918e+002    6.85227e+002    1.21067e+001    1.46907e+001    1.38294e+001   -2.58399e+000    3.59547e-001
    3.21627e+003    6.97290e+002    6.99955e+002    6.85209e+002    1.20814e+001    1.47460e+001    1.38578e+001   -2.66464e+000    3.57549e-001
    3.21836e+003    6.97137e+002    6.99927e+002    6.85338e+002    1.17992e+001    1.45890e+001    1.36591e+001   -2.78981e+000    3.55552e-001
    3.22039e+003    6.97073e+002    6.99927e+002    6.85394e+002    1.16790e+001    1.45336e+001    1.35820e+001   -2.85460e+000    3.54553e-001
    3.22248e+003    6.96954e+002    6.99927e+002    6.85477e+002    1.14767e+001    1.44505e+001    1.34592e+001   -2.97372e+000    3.52556e-001
    3.22456e+003    6.96889e+002    7.00047e+002    6.85551e+002    1.13381e+001    1.44965e+001    1.34437e+001   -3.15841e+000    3.50558e-001
    3.22658e+003    6.96749e+002    6.99992e+002    6.85625e+002    1.11246e+001    1.43672e+001    1.32864e+001   -3.24261e+000    3.49560e-001
    3.22866e+003    6.96720e+002    6.99973e+002    6.85662e+002    1.10588e+001    1.43118e+001    1.32275e+001   -3.25309e+000    3.47562e-001
    3.23069e+003    6.96599e+002    6.99863e+002    6.85735e+002    1.08639e+001    1.41273e+001    1.30395e+001   -3.26334e+000    3.45565e-001
    3.23277e+003    6.96552e+002    6.99937e+002    6.85846e+002    1.07052e+001    1.40901e+001    1.29618e+001   -3.38499e+000    3.43567e-001
    3.23486e+003    6.96491e+002    6.99983e+002    6.85846e+002    1.06450e+001    1.41363e+001    1.29725e+001   -3.49123e+000    3.41570e-001
    3.23689e+003    6.96375e+002    7.00038e+002    6.85966e+002    1.04087e+001    1.40716e+001    1.28506e+001   -3.66292e+000    3.39572e-001
    3.23898e+003    6.96297e+002    6.99927e+002    6.86031e+002    1.02663e+001    1.38962e+001    1.26862e+001   -3.62991e+000    3.37575e-001
    3.24106e+003    6.96313e+002    6.99973e+002    6.86059e+002    1.02541e+001    1.39146e+001    1.26944e+001   -3.66056e+000    3.36576e-001
    3.24308e+003    6.96117e+002    7.00066e+002    6.86096e+002    1.00211e+001    1.39700e+001    1.26537e+001   -3.94889e+000    3.34578e-001
    3.24517e+003    6.96107e+002    6.99973e+002    6.86114e+002    9.99299e+000    1.38592e+001    1.25704e+001   -3.86619e+000    3.32581e-001
    3.24725e+003    6.96009e+002    6.99927e+002    6.86207e+002    9.80222e+000    1.37207e+001    1.24145e+001   -3.91848e+000    3.30583e-001
    3.24928e+003    6.95964e+002    6.99937e+002    6.86244e+002    9.72005e+000    1.36930e+001    1.23687e+001   -3.97296e+000    3.28586e-001
    3.25136e+003    6.95884e+002    6.99955e+002    6.86290e+002    9.59399e+000    1.36653e+001    1.23082e+001   -4.07131e+000    3.26588e-001
    3.25339e+003    6.95854e+002    6.99909e+002    6.86345e+002    9.50856e+000    1.35637e+001    1.22120e+001   -4.05519e+000    3.25590e-001
    3.25548e+003    6.95803e+002    6.99909e+002    6.86419e+002    9.38411e+000    1.34898e+001    1.21212e+001   -4.10570e+000    3.23592e-001
    3.25756e+003    6.95696e+002    6.99955e+002    6.86493e+002    9.20333e+000    1.34621e+001    1.20425e+001   -4.25874e+000    3.21595e-001
    3.25969e+003    6.95692e+002    7.00010e+002    6.86548e+002    9.14336e+000    1.34620e+001    1.20224e+001   -4.31862e+000    3.19597e-001
    3.26177e+003    6.95610e+002    7.00056e+002    6.86567e+002    9.04278e+000    1.34896e+001    1.20073e+001   -4.44682e+000    3.17600e-001
    3.26378e+003    6.95584e+002    6.99937e+002    6.86696e+002    8.88814e+000    1.32403e+001    1.17896e+001   -4.35220e+000    3.16601e-001
    3.26577e+003    6.95519e+002    6.99973e+002    6.86687e+002    8.83197e+000    1.32865e+001    1.18016e+001   -4.45451e+000    3.14604e-001
    3.26778e+003    6.95491e+002    7.00020e+002    6.86724e+002    8.76723e+000    1.32957e+001    1.17862e+001   -4.52852e+000    3.12606e-001
    3.26986e+003    6.95396e+002    6.99955e+002    6.86798e+002    8.59840e+000    1.31572e+001    1.16376e+001   -4.55881e+000    3.10609e-001
    3.27189e+003    6.95375e+002    6.99937e+002    6.86816e+002    8.55842e+000    1.31202e+001    1.15996e+001   -4.56180e+000    3.08611e-001
    3.27397e+003    6.95289e+002    6.99900e+002    6.86853e+002    8.43551e+000    1.30464e+001    1.15094e+001   -4.61090e+000    3.06614e-001
    3.27606e+003    6.95281e+002    7.00020e+002    6.86955e+002    8.32661e+000    1.30647e+001    1.14854e+001   -4.73813e+000    3.04616e-001
    3.27819e+003    6.95189e+002    6.99909e+002    6.86983e+002    8.20683e+000    1.29264e+001    1.13532e+001   -4.71953e+000    3.02619e-001
    3.28028e+003    6.95152e+002    7.00020e+002    6.87001e+002    8.15059e+000    1.30186e+001    1.13959e+001   -4.86798e+000    3.00621e-001
    3.28236e+003    6.95068e+002    6.99937e+002    6.87038e+002    8.02982e+000    1.28986e+001    1.12756e+001   -4.86874e+000    2.98624e-001
    3.28439e+003    6.95100e+002    6.99918e+002    6.87075e+002    8.02546e+000    1.28432e+001    1.12373e+001   -4.81778e+000    2.97625e-001
    3.28638e+003    6.95070e+002    6.99872e+002    6.87130e+002    7.93994e+000    1.27417e+001    1.11411e+001   -4.80173e+000    2.95628e-001
    3.28845e+003    6.94990e+002    6.99964e+002    6.87093e+002    7.89622e+000    1.28708e+001    1.12126e+001   -4.97463e+000    2.93630e-001
    3.29048e+003    6.94932e+002    6.99964e+002    6.87223e+002    7.70918e+000    1.27415e+001    1.10641e+001   -5.03236e+000    2.91633e-001
    3.29256e+003    6.94937e+002    6.99992e+002    6.87250e+002    7.68635e+000    1.27414e+001    1.10564e+001   -5.05507e+000    2.90634e-001
    3.29469e+003    6.94850e+002    6.99955e+002    6.87260e+002    7.59085e+000    1.26954e+001    1.09939e+001   -5.10452e+000    2.88636e-001
    3.29677e+003    6.94797e+002    7.00001e+002    6.87306e+002    7.49166e+000    1.26953e+001    1.09608e+001   -5.20365e+000    2.86639e-001
    3.29878e+003    6.94793e+002    6.99955e+002    6.87389e+002    7.40365e+000    1.25660e+001    1.08452e+001   -5.16234e+000    2.85640e-001
    3.30086e+003    6.94763e+002    6.99890e+002    6.87380e+002    7.38310e+000    1.25107e+001    1.08015e+001   -5.12755e+000    2.83643e-001
    3.30289e+003    6.94728e+002    6.99937e+002    6.87407e+002    7.32040e+000    1.25291e+001    1.07929e+001   -5.20869e+000    2.81645e-001
    3.30497e+003    6.94626e+002    7.00130e+002    6.87454e+002    7.17225e+000    1.26766e+001    1.08418e+001   -5.50437e+000    2.79648e-001
    3.30698e+003    6.94664e+002    6.99946e+002    6.87481e+002    7.18309e+000    1.24644e+001    1.07040e+001   -5.28130e+000    2.78649e-001
    3.30906e+003    6.94571e+002    6.99909e+002    6.87537e+002    7.03412e+000    1.23721e+001    1.05928e+001   -5.33796e+000    2.76651e-001
    3.31108e+003    6.94566e+002    7.00001e+002    6.87528e+002    7.03826e+000    1.24736e+001    1.06618e+001   -5.43531e+000    2.74654e-001
    3.31316e+003    6.94489e+002    6.99973e+002    6.87638e+002    6.85025e+000    1.23350e+001    1.05067e+001   -5.48472e+000    2.72656e-001
    3.31519e+003    6.94500e+002    6.99918e+002    6.87592e+002    6.90786e+000    1.23259e+001    1.05199e+001   -5.41802e+000    2.70659e-001
    3.31727e+003    6.94458e+002    6.99844e+002    6.87731e+002    6.72705e+000    1.21135e+001    1.03180e+001   -5.38645e+000    2.68661e-001
    3.31928e+003    6.94472e+002    6.99964e+002    6.87749e+002    6.72288e+000    1.22150e+001    1.03843e+001   -5.49215e+000    2.66664e-001
    3.32136e+003    6.94402e+002    6.99937e+002    6.87722e+002    6.68070e+000    1.22150e+001    1.03702e+001   -5.53428e+000    2.65665e-001
    3.32339e+003    6.94426e+002    6.99927e+002    6.87666e+002    6.75950e+000    1.22612e+001    1.04273e+001   -5.50167e+000    2.63668e-001
    3.32547e+003    6.94357e+002    6.99927e+002    6.87749e+002    6.60783e+000    1.21781e+001    1.03213e+001   -5.57024e+000    2.61670e-001
    3.32748e+003    6.94346e+002    7.00047e+002    6.87758e+002    6.58762e+000    1.22888e+001    1.03884e+001   -5.70115e+000    2.59673e-001
    3.32956e+003    6.94293e+002    6.99937e+002    6.87823e+002    6.47008e+000    1.21134e+001    1.02323e+001   -5.64328e+000    2.57675e-001
    3.33169e+003    6.94292e+002    6.99992e+002    6.87795e+002    6.49684e+000    1.21965e+001    1.02966e+001   -5.69964e+000    2.55678e-001
    3.33377e+003    6.94230e+002    6.99909e+002    6.87814e+002    6.41648e+000    1.20950e+001    1.02021e+001   -5.67850e+000    2.54679e-001
    3.33589e+003    6.94165e+002    6.99927e+002    6.87897e+002    6.26804e+000    1.20303e+001    1.01095e+001   -5.76222e+000    2.51683e-001
    3.33797e+003    6.94082e+002    6.99964e+002    6.87897e+002    6.18450e+000    1.20672e+001    1.01063e+001   -5.88272e+000    2.49685e-001
    3.33998e+003    6.94125e+002    6.99927e+002    6.87934e+002    6.19125e+000    1.19933e+001    1.00593e+001   -5.80208e+000    2.48687e-001
    3.34206e+003    6.94089e+002    6.99946e+002    6.87989e+002    6.09936e+000    1.19564e+001    1.00040e+001   -5.85702e+000    2.46689e-001
    3.34408e+003    6.94039e+002    6.99992e+002    6.87999e+002    6.04031e+000    1.19932e+001    1.00089e+001   -5.95294e+000    2.44692e-001
    3.34616e+003    6.94052e+002    7.00047e+002    6.88017e+002    6.03519e+000    1.20301e+001    1.00318e+001   -5.99490e+000    2.42694e-001
    3.34819e+003    6.93992e+002    6.99992e+002    6.88017e+002    5.97464e+000    1.19747e+001    9.97470e+000   -6.00010e+000    2.40697e-001
    3.35027e+003    6.94084e+002    6.99863e+002    6.87971e+002    6.11259e+000    1.18918e+001    9.96540e+000   -5.77921e+000    2.38699e-001
    3.35228e+003    6.93936e+002    7.00001e+002    6.88026e+002    5.90917e+000    1.19747e+001    9.95287e+000   -6.06556e+000    2.37700e-001
    3.35436e+003    6.93984e+002    6.99973e+002    6.88109e+002    5.87491e+000    1.18639e+001    9.86756e+000   -5.98898e+000    2.35703e-001
    3.35639e+003    6.93911e+002    6.99927e+002    6.88073e+002    5.83854e+000    1.18547e+001    9.84931e+000   -6.01616e+000    2.33706e-001
    3.35847e+003    6.93860e+002    6.99964e+002    6.88091e+002    5.76896e+000    1.18732e+001    9.83848e+000   -6.10428e+000    2.31708e-001
    3.36048e+003    6.93831e+002    6.99946e+002    6.88174e+002    5.65723e+000    1.17716e+001    9.73351e+000   -6.11441e+000    2.30709e-001
    3.36256e+003    6.93831e+002    6.99983e+002    6.88193e+002    5.63799e+000    1.17900e+001    9.73934e+000   -6.15202e+000    2.28712e-001
    3.36469e+003    6.93802e+002    6.99946e+002    6.88230e+002    5.57230e+000    1.17162e+001    9.66824e+000   -6.14391e+000    2.26714e-001
    3.36677e+003    6.93833e+002    6.99937e+002    6.88211e+002    5.62162e+000    1.17254e+001    9.69080e+000   -6.10377e+000    2.24717e-001
    3.36886e+003    6.93735e+002    6.99955e+002    6.88230e+002    5.50517e+000    1.17254e+001    9.65202e+000   -6.22028e+000    2.22719e-001
    3.37088e+003    6.93735e+002    6.99918e+002    6.88183e+002    5.55173e+000    1.17348e+001    9.67375e+000   -6.18302e+000    2.20722e-001
    3.37295e+003    6.93698e+002    6.99955e+002    6.88230e+002    5.46880e+000    1.17254e+001    9.63990e+000   -6.25665e+000    2.18724e-001
    3.37498e+003    6.93698e+002    6.99973e+002    6.88239e+002    5.45909e+000    1.17346e+001    9.64276e+000   -6.27550e+000    2.16727e-001
    3.37708e+003    6.93654e+002    6.99909e+002    6.88248e+002    5.40570e+000    1.16608e+001    9.57578e+000   -6.25513e+000    2.15728e-001
    3.37916e+003    6.93693e+002    6.99890e+002    6.88322e+002    5.37156e+000    1.15685e+001    9.50285e+000   -6.19692e+000    2.13731e-001
    3.38120e+003    6.93577e+002    6.99983e+002    6.88294e+002    5.28240e+000    1.16884e+001    9.55306e+000   -6.40600e+000    2.11733e-001
    3.38327e+003    6.93575e+002    6.99973e+002    6.88294e+002    5.28055e+000    1.16792e+001    9.54629e+000   -6.39860e+000    2.09736e-001
    3.38528e+003    6.93550e+002    6.99955e+002    6.88303e+002    5.24618e+000    1.16515e+001    9.51640e+000   -6.40533e+000    2.07738e-001
    3.38736e+003    6.93496e+002    6.99900e+002    6.88368e+002    5.12798e+000    1.15315e+001    9.39702e+000   -6.40357e+000    2.06740e-001
    3.38938e+003    6.93522e+002    6.99964e+002    6.88377e+002    5.14488e+000    1.15869e+001    9.43955e+000   -6.44201e+000    2.04742e-001
    3.39145e+003    6.93529e+002    6.99964e+002    6.88350e+002    5.17957e+000    1.16146e+001    9.46957e+000   -6.43499e+000    2.02745e-001
    3.39348e+003    6.93472e+002    7.00029e+002    6.88368e+002    5.10391e+000    1.16607e+001    9.47507e+000   -6.55674e+000    2.01746e-001
    3.39556e+003    6.93474e+002    6.99918e+002    6.88405e+002    5.06841e+000    1.15130e+001    9.36481e+000   -6.44460e+000    1.99748e-001
    3.39766e+003    6.93477e+002    7.00038e+002    6.88405e+002    5.07178e+000    1.16329e+001    9.44585e+000   -6.56110e+000    1.97751e-001
    3.39969e+003    6.93420e+002    6.99881e+002    6.88387e+002    5.03309e+000    1.14946e+001    9.34074e+000   -6.46146e+000    1.95753e-001
    3.40177e+003    6.93460e+002    6.99946e+002    6.88442e+002    5.01798e+000    1.15037e+001    9.34181e+000   -6.48574e+000    1.94755e-001
    3.40384e+003    6.93367e+002    7.00029e+002    6.88387e+002    4.98009e+000    1.16421e+001    9.42146e+000   -6.66206e+000    1.92757e-001
    3.40588e+003    6.93381e+002    6.99927e+002    6.88451e+002    4.92940e+000    1.14760e+001    9.29379e+000   -6.54659e+000    1.90760e-001
    3.40795e+003    6.93345e+002    6.99890e+002    6.88507e+002    4.83832e+000    1.13837e+001    9.20189e+000   -6.54535e+000    1.88762e-001
    3.40998e+003    6.93344e+002    6.99964e+002    6.88405e+002    4.93868e+000    1.15591e+001    9.35231e+000   -6.62044e+000    1.87763e-001
    3.41206e+003    6.93287e+002    6.99992e+002    6.88442e+002    4.84530e+000    1.15498e+001    9.31499e+000   -6.70453e+000    1.85766e-001
    3.41408e+003    6.93235e+002    6.99983e+002    6.88424e+002    4.81120e+000    1.15591e+001    9.30980e+000   -6.74790e+000    1.83768e-001
    3.41616e+003    6.93233e+002    6.99937e+002    6.88451e+002    4.78216e+000    1.14852e+001    9.25087e+000   -6.70306e+000    1.81771e-001
    3.41819e+003    6.93247e+002    6.99955e+002    6.88470e+002    4.77766e+000    1.14853e+001    9.24941e+000   -6.70762e+000    1.79773e-001
    3.42028e+003    6.93196e+002    7.00010e+002    6.88451e+002    4.74459e+000    1.15591e+001    9.28757e+000   -6.81448e+000    1.77776e-001
    3.42236e+003    6.93198e+002    6.99900e+002    6.88488e+002    4.70930e+000    1.14114e+001    9.17738e+000   -6.70212e+000    1.76777e-001
    3.42448e+003    6.93178e+002    6.99973e+002    6.88461e+002    4.71762e+000    1.15128e+001    9.24777e+000   -6.79523e+000    1.74780e-001
    3.42658e+003    6.93241e+002    6.99946e+002    6.88525e+002    4.71630e+000    1.14206e+001    9.18584e+000   -6.70431e+000    1.72782e-001
    3.42867e+003    6.93168e+002    6.99937e+002    6.88507e+002    4.66082e+000    1.14298e+001    9.17346e+000   -6.76897e+000    1.70785e-001
    3.43069e+003    6.93086e+002    6.99964e+002    6.88497e+002    4.58846e+000    1.14668e+001    9.17399e+000   -6.87830e+000    1.69786e-001
    3.43278e+003    6.93112e+002    6.99872e+002    6.88516e+002    4.59651e+000    1.13561e+001    9.10291e+000   -6.75959e+000    1.67789e-001
    3.43486e+003    6.93093e+002    6.99946e+002    6.88534e+002    4.55864e+000    1.14114e+001    9.12711e+000   -6.85271e+000    1.65791e-001
    3.43698e+003    6.93049e+002    6.99863e+002    6.88507e+002    4.54239e+000    1.13560e+001    9.08482e+000   -6.81365e+000    1.63794e-001
    3.43906e+003    6.93003e+002    6.99909e+002    6.88571e+002    4.43192e+000    1.13375e+001    9.03567e+000   -6.90563e+000    1.62795e-001
    3.44108e+003    6.92993e+002    7.00093e+002    6.88497e+002    4.49545e+000    1.15959e+001    9.22907e+000   -7.10042e+000    1.60797e-001
    3.44317e+003    6.92988e+002    6.99927e+002    6.88553e+002    4.43492e+000    1.13744e+001    9.06122e+000   -6.93944e+000    1.58800e-001
    3.44525e+003    6.92960e+002    6.99973e+002    6.88534e+002    4.42548e+000    1.14390e+001    9.10115e+000   -7.01351e+000    1.56802e-001
    3.44728e+003    6.92971e+002    6.99918e+002    6.88534e+002    4.43705e+000    1.13837e+001    9.06816e+000   -6.94666e+000    1.55804e-001
    3.44936e+003    6.92938e+002    6.99973e+002    6.88544e+002    4.39430e+000    1.14297e+001    9.08459e+000   -7.03543e+000    1.53806e-001
    3.45138e+003    6.92912e+002    7.00093e+002    6.88581e+002    4.33183e+000    1.15128e+001    9.11912e+000   -7.18093e+000    1.51809e-001
    3.45345e+003    6.92944e+002    6.99890e+002    6.88571e+002    4.37295e+000    1.13191e+001    9.00369e+000   -6.94611e+000    1.49811e-001
    3.45548e+003    6.92878e+002    7.00001e+002    6.88525e+002    4.35240e+000    1.14760e+001    9.10144e+000   -7.12356e+000    1.48812e-001
    3.45756e+003    6.92910e+002    7.00001e+002    6.88581e+002    4.32910e+000    1.14205e+001    9.05672e+000   -7.09143e+000    1.45816e-001
    3.45958e+003    6.92850e+002    6.99890e+002    6.88581e+002    4.26950e+000    1.13098e+001    8.96304e+000   -7.04031e+000    1.44818e-001
    3.46167e+003    6.92890e+002    6.99955e+002    6.88525e+002    4.36515e+000    1.14298e+001    9.07495e+000   -7.06470e+000    1.42820e-001
    3.46377e+003    6.92816e+002    6.99964e+002    6.88553e+002    4.26315e+000    1.14113e+001    9.02860e+000   -7.14817e+000    1.40823e-001
    3.46584e+003    6.92824e+002    6.99909e+002    6.88553e+002    4.27105e+000    1.13560e+001    8.99433e+000   -7.08492e+000    1.38825e-001
    3.46788e+003    6.92826e+002    6.99900e+002    6.88525e+002    4.30067e+000    1.13745e+001    9.01655e+000   -7.07382e+000    1.37826e-001
    3.46995e+003    6.92749e+002    6.99937e+002    6.88553e+002    4.19643e+000    1.13836e+001    8.98788e+000   -7.18718e+000    1.35829e-001
    3.47200e+003    6.92720e+002    7.00038e+002    6.88433e+002    4.28768e+000    1.16052e+001    9.16603e+000   -7.31752e+000    1.33831e-001
    3.47406e+003    6.92728e+002    6.99900e+002    6.88534e+002    4.19317e+000    1.13652e+001    8.97455e+000   -7.17207e+000    1.31834e-001
    3.47608e+003    6.92659e+002    7.00001e+002    6.88516e+002    4.14325e+000    1.14852e+001    9.03789e+000   -7.34196e+000    1.30835e-001
