            Time          sigma1          sigma3               u         sigma1'         sigma3'               p               q            eps1
             [s]           [kPa]           [kPa]           [kPa]           [kPa]           [kPa]           [kPa]           [kPa]             [%]

    2.09809e+004    6.98938e+002    6.99652e+002    6.98505e+002    4.32787e-001    1.14678e+000    9.08785e-001   -7.13997e-001    2.25743e-001
    2.09829e+004    6.98955e+002    6.99532e+002    6.98477e+002    4.77341e-001    1.05467e+000    8.62229e-001   -5.77332e-001    2.24739e-001
    2.09850e+004    6.98921e+002    6.99597e+002    6.98505e+002    4.16204e-001    1.09143e+000    8.66352e-001   -6.75223e-001    2.22733e-001
    2.09870e+004    6.98977e+002    6.99532e+002    6.98505e+002    4.71472e-001    1.02691e+000    8.41766e-001   -5.55442e-001    2.21729e-001
    2.09890e+004    6.98966e+002    6.99578e+002    6.98468e+002    4.97623e-001    1.10996e+000    9.05848e-001   -6.12337e-001    2.19723e-001
    2.09910e+004    6.98960e+002    6.99587e+002    6.98413e+002    5.47177e-001    1.17464e+000    9.65483e-001   -6.27460e-001    2.17716e-001
    2.09931e+004    6.98908e+002    6.99652e+002    6.98459e+002    4.49314e-001    1.19297e+000    9.45083e-001   -7.43653e-001    2.16713e-001
    2.09952e+004    6.98951e+002    6.99624e+002    6.98487e+002    4.64646e-001    1.13765e+000    9.13318e-001   -6.73008e-001    2.14706e-001
    2.09972e+004    6.98963e+002    6.99587e+002    6.98440e+002    5.23025e-001    1.14696e+000    9.38982e-001   -6.23935e-001    2.13703e-001
    2.09994e+004    6.98922e+002    6.99670e+002    6.98487e+002    4.35494e-001    1.18377e+000    9.34345e-001   -7.48278e-001    2.11696e-001
    2.10015e+004    6.98911e+002    6.99624e+002    6.98450e+002    4.61066e-001    1.17458e+000    9.36745e-001   -7.13518e-001    2.09690e-001
    2.10035e+004    6.99022e+002    6.99523e+002    6.98533e+002    4.89488e-001    9.89997e-001    8.23161e-001   -5.00509e-001    2.08687e-001
    2.10055e+004    6.98946e+002    6.99661e+002    6.98459e+002    4.87132e-001    1.20221e+000    9.63849e-001   -7.15075e-001    2.06680e-001
    2.10077e+004    6.98960e+002    6.99615e+002    6.98487e+002    4.73803e-001    1.12841e+000    9.10210e-001   -6.54611e-001    2.05677e-001
    2.10097e+004    6.98925e+002    6.99578e+002    6.98431e+002    4.93739e-001    1.14697e+000    9.29229e-001   -6.53234e-001    2.03670e-001
    2.10118e+004    6.98900e+002    6.99606e+002    6.98477e+002    4.22728e-001    1.12843e+000    8.93194e-001   -7.05699e-001    2.01663e-001
    2.10140e+004    6.98920e+002    6.99569e+002    6.98404e+002    5.16087e-001    1.16541e+000    9.48969e-001   -6.49323e-001    1.99657e-001
    2.10160e+004    6.98926e+002    6.99606e+002    6.98413e+002    5.12856e-001    1.19303e+000    9.66307e-001   -6.80177e-001    1.97650e-001
    2.10180e+004    6.98907e+002    6.99560e+002    6.98394e+002    5.12678e-001    1.16542e+000    9.47841e-001   -6.52744e-001    1.95644e-001
    2.10202e+004    6.98873e+002    6.99643e+002    6.98468e+002    4.04697e-001    1.17447e+000    9.17881e-001   -7.69776e-001    1.93637e-001
    2.10222e+004    6.98984e+002    6.99560e+002    6.98404e+002    5.80290e-001    1.15617e+000    9.64210e-001   -5.75879e-001    1.91630e-001
    2.10242e+004    6.98913e+002    6.99550e+002    6.98431e+002    4.81351e-001    1.11925e+000    9.06619e-001   -6.37902e-001    1.89624e-001
    2.10264e+004    6.98971e+002    6.99661e+002    6.98431e+002    5.39836e-001    1.22997e+000    9.99924e-001   -6.90131e-001    1.86614e-001
    2.10285e+004    6.98921e+002    6.99624e+002    6.98385e+002    5.35849e-001    1.23927e+000    1.00480e+000   -7.03424e-001    1.84607e-001
    2.10306e+004    6.98947e+002    6.99606e+002    6.98404e+002    5.43574e-001    1.20229e+000    9.82716e-001   -6.58712e-001    1.82601e-001
    2.10327e+004    6.98906e+002    6.99578e+002    6.98431e+002    4.74580e-001    1.14697e+000    9.22843e-001   -6.72393e-001    1.80594e-001
    2.10348e+004    6.98926e+002    6.99569e+002    6.98376e+002    5.50433e-001    1.19317e+000    9.78924e-001   -6.42737e-001    1.78588e-001
    2.10369e+004    6.98926e+002    6.99615e+002    6.98385e+002    5.41414e-001    1.23003e+000    1.00049e+000   -6.88620e-001    1.77584e-001
    2.10390e+004    6.98950e+002    6.99670e+002    6.98404e+002    5.46627e-001    1.26688e+000    1.02680e+000   -7.20257e-001    1.75578e-001
    2.10411e+004    6.98914e+002    6.99652e+002    6.98422e+002    4.92088e-001    1.22998e+000    9.84017e-001   -7.37893e-001    1.73571e-001
    2.10432e+004    6.98944e+002    6.99569e+002    6.98422e+002    5.22340e-001    1.14699e+000    9.38771e-001   -6.24647e-001    1.71564e-001
    2.10453e+004    6.98852e+002    6.99634e+002    6.98385e+002    4.67133e-001    1.24851e+000    9.88054e-001   -7.81380e-001    1.69558e-001
    2.10473e+004    6.98846e+002    6.99597e+002    6.98394e+002    4.51741e-001    1.20230e+000    9.52113e-001   -7.50559e-001    1.67551e-001
    2.10495e+004    6.98911e+002    6.99569e+002    6.98385e+002    5.26045e-001    1.18392e+000    9.64626e-001   -6.57872e-001    1.65545e-001
    2.10515e+004    6.98916e+002    6.99597e+002    6.98459e+002    4.56597e-001    1.13761e+000    9.10606e-001   -6.81012e-001    1.63538e-001
    2.10537e+004    6.98974e+002    6.99550e+002    6.98413e+002    5.61136e-001    1.13768e+000    9.45496e-001   -5.76540e-001    1.61531e-001
    2.10558e+004    6.98898e+002    6.99624e+002    6.98357e+002    5.40647e-001    1.26695e+000    1.02485e+000   -7.26303e-001    1.60528e-001
    2.10579e+004    6.98872e+002    6.99578e+002    6.98468e+002    4.03763e-001    1.10996e+000    8.74561e-001   -7.06197e-001    1.58522e-001
    2.10600e+004    6.98828e+002    6.99643e+002    6.98376e+002    4.51763e-001    1.26692e+000    9.95203e-001   -8.15161e-001    1.56515e-001
    2.10621e+004    6.98939e+002    6.99606e+002    6.98404e+002    5.35236e-001    1.20229e+000    9.79936e-001   -6.67051e-001    1.54508e-001
    2.10642e+004    6.98860e+002    6.99597e+002    6.98376e+002    4.84371e-001    1.22081e+000    9.75328e-001   -7.36435e-001    1.52502e-001
    2.10662e+004    6.98934e+002    6.99624e+002    6.98413e+002    5.21568e-001    1.21151e+000    9.81532e-001   -6.89946e-001    1.51498e-001
    2.10682e+004    6.98869e+002    6.99541e+002    6.98413e+002    4.56462e-001    1.12852e+000    9.04500e-001   -6.72057e-001    1.49492e-001
    2.10703e+004    6.98894e+002    6.99624e+002    6.98385e+002    5.08865e-001    1.23927e+000    9.95804e-001   -7.30409e-001    1.48489e-001
    2.10724e+004    6.98848e+002    6.99680e+002    6.98413e+002    4.35109e-001    1.26687e+000    9.89617e-001   -8.31762e-001    1.46482e-001
    2.10744e+004    6.98927e+002    6.99560e+002    6.98404e+002    5.23616e-001    1.15617e+000    9.45318e-001   -6.32553e-001    1.44475e-001
    2.10765e+004    6.98884e+002    6.99634e+002    6.98431e+002    4.52971e-001    1.20233e+000    9.52544e-001   -7.49360e-001    1.42469e-001
    2.10787e+004    6.98910e+002    6.99587e+002    6.98431e+002    4.78363e-001    1.15621e+000    9.30264e-001   -6.77851e-001    1.41465e-001
    2.10808e+004    6.98793e+002    6.99661e+002    6.98422e+002    3.71284e-001    1.23922e+000    9.49909e-001   -8.67937e-001    1.39459e-001
    2.10828e+004    6.98847e+002    6.99587e+002    6.98320e+002    5.26635e-001    1.26700e+000    1.02021e+000   -7.40368e-001    1.37452e-001
    2.10848e+004    6.98908e+002    6.99560e+002    6.98422e+002    4.86529e-001    1.13775e+000    9.20674e-001   -6.51218e-001    1.35446e-001
    2.10869e+004    6.98805e+002    6.99643e+002    6.98413e+002    3.91913e-001    1.22991e+000    9.50578e-001   -8.37997e-001    1.34442e-001
    2.10889e+004    6.98819e+002    6.99550e+002    6.98422e+002    3.96847e-001    1.12851e+000    8.84620e-001   -7.31660e-001    1.32436e-001
    2.10910e+004    6.98831e+002    6.99560e+002    6.98394e+002    4.36971e-001    1.16542e+000    9.22606e-001   -7.28451e-001    1.30429e-001
    2.10930e+004    6.98859e+002    6.99597e+002    6.98320e+002    5.38846e-001    1.27616e+000    1.03039e+000   -7.37312e-001    1.28423e-001
    2.10950e+004    6.98867e+002    6.99624e+002    6.98302e+002    5.65489e-001    1.32239e+000    1.07009e+000   -7.56897e-001    1.26416e-001
    2.10972e+004    6.98892e+002    6.99550e+002    6.98357e+002    5.34551e-001    1.19311e+000    9.73592e-001   -6.58561e-001    1.24409e-001
    2.10992e+004    6.98842e+002    6.99560e+002    6.98422e+002    4.20012e-001    1.13775e+000    8.98502e-001   -7.17734e-001    1.22403e-001
    2.11012e+004    6.98915e+002    6.99578e+002    6.98367e+002    5.48041e-001    1.21158e+000    9.90400e-001   -6.63539e-001    1.20396e-001
    2.11033e+004    6.98839e+002    6.99587e+002    6.98367e+002    4.72454e-001    1.22082e+000    9.71364e-001   -7.48366e-001    1.19393e-001
    2.11053e+004    6.98863e+002    6.99578e+002    6.98385e+002    4.78134e-001    1.19316e+000    9.54816e-001   -7.15023e-001    1.17386e-001
    2.11074e+004    6.98847e+002    6.99615e+002    6.98394e+002    4.52858e-001    1.22078e+000    9.64806e-001   -7.67922e-001    1.15380e-001
    2.11094e+004    6.98858e+002    6.99615e+002    6.98376e+002    4.82300e-001    1.23929e+000    9.86958e-001   -7.56986e-001    1.13373e-001
    2.11115e+004    6.98836e+002    6.99615e+002    6.98320e+002    5.15559e-001    1.29464e+000    1.03495e+000   -7.79080e-001    1.11366e-001
    2.11135e+004    6.98858e+002    6.99569e+002    6.98330e+002    5.28134e-001    1.23935e+000    1.00228e+000   -7.11219e-001    1.10363e-001
    2.11157e+004    6.98834e+002    6.99560e+002    6.98339e+002    4.95276e-001    1.22086e+000    9.78998e-001   -7.25583e-001    1.08356e-001
    2.11177e+004    6.98864e+002    6.99587e+002    6.98367e+002    4.97669e-001    1.22082e+000    9.79769e-001   -7.23151e-001    1.06350e-001
    2.11199e+004    6.98863e+002    6.99560e+002    6.98320e+002    5.42915e-001    1.23928e+000    1.00716e+000   -6.96367e-001    1.04343e-001
    2.11219e+004    6.98896e+002    6.99560e+002    6.98348e+002    5.48235e-001    1.21161e+000    9.90482e-001   -6.63371e-001    1.03340e-001
    2.11240e+004    6.98830e+002    6.99606e+002    6.98348e+002    4.82332e-001    1.25772e+000    9.99259e-001   -7.75391e-001    1.01333e-001
    2.11261e+004    6.98775e+002    6.99606e+002    6.98394e+002    3.81019e-001    1.21154e+000    9.34700e-001   -8.30521e-001    9.93268e-002
    2.11282e+004    6.98801e+002    6.99541e+002    6.98413e+002    3.88527e-001    1.12852e+000    8.81855e-001   -7.39993e-001    9.73202e-002
    2.11302e+004    6.98830e+002    6.99514e+002    6.98367e+002    4.63139e-001    1.14698e+000    9.19034e-001   -6.83842e-001    9.53136e-002
    2.11322e+004    6.98778e+002    6.99578e+002    6.98330e+002    4.48274e-001    1.24859e+000    9.81820e-001   -8.00319e-001    9.33070e-002
    2.11344e+004    6.98792e+002    6.99643e+002    6.98394e+002    3.97793e-001    1.24842e+000    9.64875e-001   -8.50624e-001    9.13004e-002
    2.11364e+004    6.98830e+002    6.99541e+002    6.98367e+002    4.63784e-001    1.17470e+000    9.37729e-001   -7.10919e-001    8.92938e-002
    2.11385e+004    6.98847e+002    6.99578e+002    6.98339e+002    5.08544e-001    1.23934e+000    9.95741e-001   -7.30796e-001    8.72872e-002
    2.11407e+004    6.98869e+002    6.99597e+002    6.98367e+002    5.02142e-001    1.22998e+000    9.87364e-001   -7.27834e-001    8.62839e-002
    2.11427e+004    6.98835e+002    6.99615e+002    6.98367e+002    4.68379e-001    1.24846e+000    9.88430e-001   -7.80078e-001    8.42773e-002
    2.11449e+004    6.98816e+002    6.99569e+002    6.98357e+002    4.58977e-001    1.21159e+000    9.60721e-001   -7.52616e-001    8.22707e-002
    2.11470e+004    6.98803e+002    6.99532e+002    6.98348e+002    4.54757e-001    1.18397e+000    9.40898e-001   -7.29212e-001    8.02641e-002
    2.11490e+004    6.98827e+002    6.99569e+002    6.98311e+002    5.16027e-001    1.25778e+000    1.01053e+000   -7.41749e-001    7.82575e-002
    2.11511e+004    6.98777e+002    6.99643e+002    6.98357e+002    4.19510e-001    1.28535e+000    9.96734e-001   -8.65836e-001    7.72542e-002
    2.11532e+004    6.98826e+002    6.99560e+002    6.98293e+002    5.32915e-001    1.26704e+000    1.02233e+000   -7.34128e-001    7.52476e-002
    2.11553e+004    6.98823e+002    6.99569e+002    6.98311e+002    5.12172e-001    1.25778e+000    1.00924e+000   -7.45603e-001    7.32410e-002
    2.11574e+004    6.98881e+002    6.99587e+002    6.98330e+002    5.51766e-001    1.25783e+000    1.02248e+000   -7.06067e-001    7.12344e-002
    2.11594e+004    6.98816e+002    6.99615e+002    6.98320e+002    4.95650e-001    1.29464e+000    1.02831e+000   -7.98990e-001    6.92278e-002
    2.11615e+004    6.98884e+002    6.99560e+002    6.98330e+002    5.54439e-001    1.23011e+000    1.00489e+000   -6.75674e-001    6.72212e-002
    2.11637e+004    6.98777e+002    6.99560e+002    6.98256e+002    5.21747e-001    1.30397e+000    1.04323e+000   -7.82224e-001    6.52146e-002
    2.11658e+004    6.98760e+002    6.99634e+002    6.98348e+002    4.12019e-001    1.28544e+000    9.94302e-001   -8.73424e-001    6.32080e-002
    2.11679e+004    6.98856e+002    6.99523e+002    6.98339e+002    5.16887e-001    1.18398e+000    9.61617e-001   -6.67095e-001    6.12014e-002
    2.11699e+004    6.98821e+002    6.99560e+002    6.98330e+002    4.91729e-001    1.23011e+000    9.83985e-001   -7.38383e-001    5.91948e-002
    2.11720e+004    6.98824e+002    6.99578e+002    6.98348e+002    4.76165e-001    1.23009e+000    9.78779e-001   -7.53921e-001    5.71881e-002
    2.11740e+004    6.98757e+002    6.99597e+002    6.98283e+002    4.74047e-001    1.31317e+000    1.03346e+000   -8.39125e-001    5.51815e-002
    2.11760e+004    6.98741e+002    6.99652e+002    6.98293e+002    4.48117e-001    1.35928e+000    1.05556e+000   -9.11159e-001    5.41782e-002
    2.11781e+004    6.98800e+002    6.99541e+002    6.98311e+002    4.88501e-001    1.23014e+000    9.82926e-001   -7.41638e-001    5.21716e-002
    2.11803e+004    6.98859e+002    6.99587e+002    6.98367e+002    4.91959e-001    1.22082e+000    9.77866e-001   -7.28861e-001    5.01650e-002
    2.11823e+004    6.98745e+002    6.99634e+002    6.98283e+002    4.61452e-001    1.35013e+000    1.05391e+000   -8.88682e-001    4.81584e-002
    2.11845e+004    6.98818e+002    6.99587e+002    6.98330e+002    4.88467e-001    1.25783e+000    1.00138e+000   -7.69366e-001    4.71551e-002
    2.11865e+004    6.98757e+002    6.99532e+002    6.98302e+002    4.55595e-001    1.23015e+000    9.71966e-001   -7.74557e-001    4.51485e-002
    2.11885e+004    6.98817e+002    6.99624e+002    6.98274e+002    5.42374e-001    1.35006e+000    1.08083e+000   -8.07689e-001    4.31419e-002
    2.11907e+004    6.98763e+002    6.99587e+002    6.98330e+002    4.33195e-001    1.25783e+000    9.82954e-001   -8.24638e-001    4.21386e-002
    2.11927e+004    6.98849e+002    6.99532e+002    6.98311e+002    5.37972e-001    1.22090e+000    9.93257e-001   -6.82926e-001    4.01320e-002
    2.11948e+004    6.98771e+002    6.99569e+002    6.98302e+002    4.68727e-001    1.26703e+000    1.00093e+000   -7.98302e-001    3.81254e-002
    2.11968e+004    6.98811e+002    6.99569e+002    6.98246e+002    5.64526e-001    1.32247e+000    1.06982e+000   -7.57939e-001    3.71221e-002
    2.11990e+004    6.98774e+002    6.99634e+002    6.98302e+002    4.71833e-001    1.33163e+000    1.04503e+000   -8.59794e-001    3.51155e-002
    2.12011e+004    6.98709e+002    6.99597e+002    6.98348e+002    3.60451e-001    1.24848e+000    9.52472e-001   -8.88032e-001    3.31089e-002
    2.12032e+004    6.98759e+002    6.99569e+002    6.98265e+002    4.94378e-001    1.30396e+000    1.03410e+000   -8.09580e-001    3.11023e-002
    2.12052e+004    6.98729e+002    6.99523e+002    6.98228e+002    5.01435e-001    1.29486e+000    1.03038e+000   -7.93420e-001    3.00990e-002
    2.12073e+004    6.98745e+002    6.99550e+002    6.98274e+002    4.70983e-001    1.27622e+000    1.00781e+000   -8.05242e-001    2.80924e-002
    2.12093e+004    6.98732e+002    6.99652e+002    6.98320e+002    4.11605e-001    1.33152e+000    1.02488e+000   -9.19911e-001    2.60858e-002
    2.12113e+004    6.98729e+002    6.99634e+002    6.98293e+002    4.36259e-001    1.34088e+000    1.03934e+000   -9.04621e-001    2.40792e-002
    2.12134e+004    6.98754e+002    6.99652e+002    6.98302e+002    4.52370e-001    1.35002e+000    1.05081e+000   -8.97653e-001    2.30759e-002
    2.12155e+004    6.98804e+002    6.99597e+002    6.98283e+002    5.20524e-001    1.31317e+000    1.04896e+000   -7.92648e-001    2.10693e-002
    2.12175e+004    6.98804e+002    6.99532e+002    6.98283e+002    5.20897e-001    1.24866e+000    1.00607e+000   -7.27762e-001    1.90627e-002
    2.12196e+004    6.98782e+002    6.99550e+002    6.98265e+002    5.16562e-001    1.28548e+000    1.02917e+000   -7.68916e-001    1.70561e-002
    2.12217e+004    6.98776e+002    6.99541e+002    6.98302e+002    4.74361e-001    1.23939e+000    9.84382e-001   -7.65031e-001    1.50495e-002
    2.12237e+004    6.98773e+002    6.99587e+002    6.98311e+002    4.61592e-001    1.27626e+000    1.00470e+000   -8.14664e-001    1.40462e-002
    2.12257e+004    6.98754e+002    6.99606e+002    6.98274e+002    4.79471e-001    1.33158e+000    1.04754e+000   -8.52111e-001    1.30429e-002
    2.12278e+004    6.98765e+002    6.99634e+002    6.98265e+002    5.00509e-001    1.36856e+000    1.07921e+000   -8.68047e-001    1.10363e-002
    2.12300e+004    6.98707e+002    6.99661e+002    6.98339e+002    3.68319e-001    1.32233e+000    1.00433e+000   -9.54015e-001    9.02971e-003
    2.12320e+004    6.98763e+002    6.99597e+002    6.98265e+002    4.98016e-001    1.33160e+000    1.05374e+000   -8.33579e-001    7.02311e-003
    2.12340e+004    6.98728e+002    6.99541e+002    6.98256e+002    4.72119e-001    1.28558e+000    1.01442e+000   -8.13457e-001    6.01981e-003
    2.12362e+004    6.98752e+002    6.99578e+002    6.98237e+002    5.15289e-001    1.34096e+000    1.06574e+000   -8.25670e-001    4.01320e-003
    2.12383e+004    6.98731e+002    6.99560e+002    6.98256e+002    4.74996e-001    1.30397e+000    1.02765e+000   -8.28975e-001    2.00660e-003
    2.12403e+004    6.98667e+002    6.99643e+002    6.98228e+002    4.39096e-001    1.41473e+000    1.08952e+000   -9.75630e-001    0.00000e+000
    2.12425e+004    6.98733e+002    6.99550e+002    6.98256e+002    4.77018e-001    1.29473e+000    1.02216e+000   -8.17714e-001   -2.00660e-003
    2.12446e+004    6.98768e+002    6.99560e+002    6.98256e+002    5.11848e-001    1.30397e+000    1.03993e+000   -7.92124e-001   -4.01320e-003
    2.12467e+004    6.98708e+002    6.99578e+002    6.98293e+002    4.15053e-001    1.28552e+000    9.95366e-001   -8.70469e-001   -6.01981e-003
    2.12487e+004    6.98739e+002    6.99523e+002    6.98237e+002    5.01796e-001    1.28560e+000    1.02433e+000   -7.83806e-001   -8.02641e-003
    2.12507e+004    6.98771e+002    6.99606e+002    6.98265e+002    5.06268e-001    1.34084e+000    1.06265e+000   -8.34567e-001   -9.02971e-003
    2.12528e+004    6.98680e+002    6.99587e+002    6.98246e+002    4.33154e-001    1.34095e+000    1.03835e+000   -9.07792e-001   -1.10363e-002
    2.12548e+004    6.98685e+002    6.99578e+002    6.98237e+002    4.48178e-001    1.34096e+000    1.04337e+000   -8.92781e-001   -1.30429e-002
    2.12568e+004    6.98711e+002    6.99578e+002    6.98265e+002    4.46101e-001    1.31320e+000    1.02417e+000   -8.67097e-001   -1.40462e-002
    2.12590e+004    6.98734e+002    6.99514e+002    6.98265e+002    4.68563e-001    1.24860e+000    9.88589e-001   -7.80038e-001   -1.60528e-002
    2.12610e+004    6.98726e+002    6.99560e+002    6.98274e+002    4.52067e-001    1.28546e+000    1.00767e+000   -8.33398e-001   -1.80594e-002
    2.12632e+004    6.98770e+002    6.99624e+002    6.98265e+002    5.05185e-001    1.35932e+000    1.07461e+000   -8.54131e-001   -2.00660e-002
    2.12653e+004    6.98701e+002    6.99634e+002    6.98246e+002    4.54961e-001    1.38706e+000    1.07636e+000   -9.32102e-001   -2.20726e-002
    2.12673e+004    6.98738e+002    6.99541e+002    6.98330e+002    4.08204e-001    1.21172e+000    9.43879e-001   -8.03512e-001   -2.30759e-002
    2.12694e+004    6.98643e+002    6.99661e+002    6.98256e+002    3.87641e-001    1.40545e+000    1.06618e+000   -1.01780e+000   -2.50825e-002
    2.12714e+004    6.98765e+002    6.99550e+002    6.98256e+002    5.09495e-001    1.29473e+000    1.03299e+000   -7.85237e-001   -2.70891e-002
    2.12734e+004    6.98695e+002    6.99550e+002    6.98210e+002    4.85442e-001    1.34091e+000    1.05576e+000   -8.55472e-001   -2.90957e-002
    2.12755e+004    6.98726e+002    6.99560e+002    6.98210e+002    5.16270e-001    1.35015e+000    1.07219e+000   -8.33885e-001   -3.11023e-002
    2.12777e+004    6.98704e+002    6.99560e+002    6.98246e+002    4.57251e-001    1.31323e+000    1.02790e+000   -8.55974e-001   -3.21056e-002
    2.12798e+004    6.98714e+002    6.99578e+002    6.98237e+002    4.76781e-001    1.34096e+000    1.05290e+000   -8.64178e-001   -3.41122e-002
    2.12818e+004    6.98691e+002    6.99550e+002    6.98228e+002    4.63080e-001    1.32249e+000    1.03602e+000   -8.59411e-001   -3.61188e-002
    2.12840e+004    6.98665e+002    6.99550e+002    6.98219e+002    4.46446e-001    1.33166e+000    1.03659e+000   -8.85215e-001   -3.81254e-002
    2.12861e+004    6.98712e+002    6.99615e+002    6.98228e+002    4.84478e-001    1.38709e+000    1.08622e+000   -9.02612e-001   -4.01320e-002
    2.12881e+004    6.98702e+002    6.99550e+002    6.98237e+002    4.64665e-001    1.31324e+000    1.03038e+000   -8.48573e-001   -4.11353e-002
    2.12902e+004    6.98720e+002    6.99550e+002    6.98200e+002    5.19898e-001    1.35017e+000    1.07341e+000   -8.30270e-001   -4.31419e-002
    2.12924e+004    6.98677e+002    6.99532e+002    6.98219e+002    4.57864e-001    1.31326e+000    1.02813e+000   -8.55401e-001   -4.51485e-002
    2.12944e+004    6.98661e+002    6.99615e+002    6.98274e+002    3.86521e-001    1.34082e+000    1.02272e+000   -9.54301e-001   -4.61518e-002
    2.12964e+004    6.98712e+002    6.99523e+002    6.98274e+002    4.37573e-001    1.24859e+000    9.78250e-001   -8.11015e-001   -4.81584e-002
    2.12985e+004    6.98708e+002    6.99523e+002    6.98200e+002    5.07803e-001    1.32253e+000    1.05096e+000   -8.14728e-001   -4.91617e-002
    2.13007e+004    6.98628e+002    6.99597e+002    6.98191e+002    4.37118e-001    1.40554e+000    1.08273e+000   -9.68420e-001   -5.11683e-002
    2.13027e+004    6.98644e+002    6.99560e+002    6.98210e+002    4.34573e-001    1.35015e+000    1.04496e+000   -9.15582e-001   -5.31749e-002
    2.13049e+004    6.98647e+002    6.99624e+002    6.98228e+002    4.19235e-001    1.39633e+000    1.07063e+000   -9.77095e-001   -5.51815e-002
    2.13069e+004    6.98682e+002    6.99569e+002    6.98228e+002    4.54258e-001    1.34097e+000    1.04540e+000   -8.86714e-001   -5.71881e-002
    2.13089e+004    6.98656e+002    6.99523e+002    6.98210e+002    4.46710e-001    1.31328e+000    1.02442e+000   -8.66568e-001   -5.91948e-002
    2.13110e+004    6.98776e+002    6.99486e+002    6.98219e+002    5.56732e-001    1.26715e+000    1.03034e+000   -7.10416e-001   -6.01981e-002
    2.13132e+004    6.98660e+002    6.99615e+002    6.98200e+002    4.59846e-001    1.41477e+000    1.09646e+000   -9.54920e-001   -6.22047e-002
    2.13152e+004    6.98690e+002    6.99643e+002    6.98210e+002    4.80765e-001    1.43315e+000    1.11569e+000   -9.52383e-001   -6.42113e-002
    2.13172e+004    6.98663e+002    6.99569e+002    6.98246e+002    4.17027e-001    1.32247e+000    1.02065e+000   -9.05439e-001   -6.62179e-002
    2.13194e+004    6.98702e+002    6.99578e+002    6.98228e+002    4.73721e-001    1.35021e+000    1.05805e+000   -8.76491e-001   -6.82245e-002
    2.13215e+004    6.98653e+002    6.99550e+002    6.98210e+002    4.43455e-001    1.34091e+000    1.04176e+000   -8.97460e-001   -7.02311e-002
    2.13235e+004    6.98696e+002    6.99541e+002    6.98219e+002    4.76728e-001    1.32250e+000    1.04058e+000   -8.45777e-001   -7.22377e-002
    2.13256e+004    6.98654e+002    6.99578e+002    6.98182e+002    4.71879e-001    1.39640e+000    1.08822e+000   -9.24517e-001   -7.42443e-002
    2.13277e+004    6.98701e+002    6.99486e+002    6.98182e+002    5.19331e-001    1.30416e+000    1.04255e+000   -7.84830e-001   -7.52476e-002
    2.13298e+004    6.98673e+002    6.99560e+002    6.98210e+002    4.63070e-001    1.35015e+000    1.05446e+000   -8.87085e-001   -7.72542e-002
    2.13318e+004    6.98601e+002    6.99615e+002    6.98265e+002    3.35667e-001    1.35008e+000    1.01194e+000   -1.01441e+000   -7.92608e-002
    2.13340e+004    6.98701e+002    6.99624e+002    6.98182e+002    5.19601e-001    1.44251e+000    1.13488e+000   -9.22911e-001   -8.02641e-002
    2.13360e+004    6.98647e+002    6.99560e+002    6.98246e+002    4.00211e-001    1.31323e+000    1.00889e+000   -9.13014e-001   -8.22707e-002
    2.13380e+004    6.98623e+002    6.99597e+002    6.98163e+002    4.59876e-001    1.43321e+000    1.10877e+000   -9.73339e-001   -8.32740e-002
    2.13401e+004    6.98611e+002    6.99634e+002    6.98200e+002    4.10469e-001    1.43325e+000    1.09232e+000   -1.02278e+000   -8.52806e-002
    2.13422e+004    6.98624e+002    6.99532e+002    6.98200e+002    4.23307e-001    1.33177e+000    1.02895e+000   -9.08465e-001   -8.72872e-002
    2.13442e+004    6.98645e+002    6.99597e+002    6.98182e+002    4.63323e-001    1.41479e+000    1.09764e+000   -9.51469e-001   -8.82905e-002
    2.13463e+004    6.98638e+002    6.99550e+002    6.98173e+002    4.64913e-001    1.37784e+000    1.07353e+000   -9.12931e-001   -9.02971e-002
    2.13483e+004    6.98599e+002    6.99541e+002    6.98191e+002    4.08123e-001    1.35027e+000    1.03622e+000   -9.42142e-001   -9.23037e-002
    2.13504e+004    6.98692e+002    6.99504e+002    6.98219e+002    4.73632e-001    1.28554e+000    1.01491e+000   -8.11911e-001   -9.33070e-002
    2.13525e+004    6.98640e+002    6.99587e+002    6.98219e+002    4.20845e-001    1.36862e+000    1.05270e+000   -9.47777e-001   -9.53136e-002
    2.13545e+004    6.98664e+002    6.99560e+002    6.98163e+002    5.01138e-001    1.39634e+000    1.09794e+000   -8.95199e-001   -9.73202e-002
    2.13565e+004    6.98622e+002    6.99569e+002    6.98173e+002    4.49172e-001    1.39632e+000    1.08061e+000   -9.47153e-001   -9.93268e-002
    2.13586e+004    6.98681e+002    6.99569e+002    6.98191e+002    4.89555e-001    1.37790e+000    1.08179e+000   -8.88347e-001   -1.00330e-001
    2.13606e+004    6.98639e+002    6.99560e+002    6.98145e+002    4.93710e-001    1.41484e+000    1.10780e+000   -9.21134e-001   -1.02337e-001
    2.13627e+004    6.98637e+002    6.99597e+002    6.98200e+002    4.36842e-001    1.39628e+000    1.07647e+000   -9.59443e-001   -1.04343e-001
    2.13647e+004    6.98587e+002    6.99560e+002    6.98145e+002    4.42065e-001    1.41484e+000    1.09058e+000   -9.72779e-001   -1.06350e-001
    2.13667e+004    6.98658e+002    6.99587e+002    6.98108e+002    5.49645e-001    1.47949e+000    1.16954e+000   -9.29849e-001   -1.07353e-001
